Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Activation of Nrf2/HO-1 signaling: An important molecular mechanism of herbal medicine in the treatment of atherosclerosis via the protection of vascular endothelial cells from oxidative stress","Herbal medicine, such as phenylpropanoids, flavonoids, terpenoids, and alkaloids, may help treat atherosclerosis by protecting vascular endothelial cells from oxidative stress.","Qing Zhang, Jia Liu, Huxinyue Duan, Ruolan Li, W. Peng, Chunjie Wu",2021,619,"","systematic review","Journal of Advanced Research","1","10.1016/j.jare.2021.06.023","https://consensus.app/papers/activation-of-nrf2ho1-signaling-an-important-molecular-zhang-liu/e313f591aca85150a6a8c8c4410154ad/"
"Research on Yoga for stress management: Bibliometric trends from 2000 to 2024","Yoga for stress management research has significantly increased from 2000 to 2024, with randomized controlled trials and evidence-based practices being the predominant study types.","Juhi Kumawat, K. Metri",2025,1,"","systematic review","Journal of Ayurveda and Integrative Medicine","2","10.1016/j.jaim.2025.101163","https://consensus.app/papers/research-on-yoga-for-stress-management-bibliometric-kumawat-metri/2bbd1a3f967c5b8b9602dd62558d2aea/"
"A randomized controlled trial of brief Somatic Experiencing for chronic low back pain and comorbid post-traumatic stress disorder symptoms","Brief Somatic Experiencing significantly reduces PTSD symptoms and fear of movement in chronic low back pain patients, but its overall effect is less than expected and its clinical importance is questionable.","T. Andersen, Yael Lahav, H. Ellegaard, Claus Manniche",2017,41,"It is well documented that comorbid post-traumatic stress disorder (PTSD) in chronic pain is associated with a more severe symptom profile with respect to pain, disability and psychological distress. However, very few intervention studies exist targeting both PTSD and pain. The current study is the first randomized controlled trial evaluating the effect of the body-oriented trauma approach of Somatic Experiencing (SE) for comorbid PTSD and low back pain. Although the method is well recognized by clinicians and widely used, SE still needs to be tested in a randomized clinical trial in comparison with an active control group.The aim of the current study was to compare the effect of an SE intervention in addition to treatment-as-usual (TAU) for patients with chronic low back pain and comorbid PTSD compared to TAU alone.The study was a two-group randomized controlled clinical trial. A cohort of patients ( = 1045) referred to a large Danish spine centre between February 2013 and October 2014 were screened for PTSD and randomized to either TAU (4-12 sessions of supervised exercises for low back pain) or TAU plus SE (6-12 sessions). In total, 91 patients fulfilled the inclusion criteria and volunteered to participate in the study. Treatment effects were evaluated by self-report questionnaires comparing baseline measures with 12-month follow-up measures.The additional SE intervention significantly reduced the number of PTSD symptoms compared with TAU alone, corresponding to a large effect size. Also, fear of movement was significantly reduced (moderate effect size). Both groups achieved a large reduction in pain-catastrophizing, disability and pain.A brief additional SE intervention was found to have a significant effect on PTSD and fear of movement compared to TAU alone. However, the overall effect of SE was less than expected and the clinical importance of the effects can be questioned.","rct","European Journal of Psychotraumatology","1","10.1080/20008198.2017.1331108","https://consensus.app/papers/a-randomized-controlled-trial-of-brief-somatic-andersen-lahav/e1a9137db26d5a5086b02447604375cd/"
"Immediate Effects of Interoceptive Awareness Training through Mindful Awareness in Body-Oriented Therapy (Mabt) for Women in Substance Use Disorder Treatment","Mindful Awareness in Body-oriented Therapy (MABT) significantly improves interoception awareness, mindfulness, emotion regulation, and substance use days abstinence for women in substance use disorder treatment.","C. Price, E. Thompson, S. Crowell, K. Pike, S. C. Cheng, Sara Parent, Carole Hooven",2018,69,"Sensory information gained through interoceptive awareness may play an important role in affective behavior and successful inhibition of drug use. This study examined the immediate pre-post effects of the mind-body intervention Mindful Awareness in Body-oriented Therapy (MABT) as an adjunct to women's substance use disorder (SUD) treatment. MABT teaches interoceptive awareness skills to promote self-care and emotion regulation.Women in intensive outpatient treatment (IOP) for chemical dependency ( = 217) at 3 community clinics in the Pacific Northwest of the United States were recruited and randomly assigned to one of 3 study conditions: MABT + treatment as usual (TAU), women's health education (WHE) +TAU (active control condition), and TAU only. At baseline and 3 months post-intervention, assessments were made of interoceptive awareness skills and mindfulness, emotion regulation (self-report and psychophysiological measures), symptomatic distress (depression and trauma-related symptoms), and substance use (days abstinent) and craving. Changes in outcomes across time were assessed using multilevel mixed-effects linear regression.Findings based on an intent-to-treat approach demonstrated significant improvements in interoceptive awareness and mindfulness skills, emotion dysregulation (self-report and psychophysiology), and days abstinent for women who received MABT compared with the other study groups. Additional analyses based on participants who completed the major components of MABT (at least 75% of the intervention sessions) revealed these same improvements as well as reductions in depressive symptoms and substance craving.Findings that interoceptive training is associated with health outcomes for women in SUD treatment are consistent with emerging neurocognitive models that link interoception to emotion regulation and to related health outcomes, providing knowledge critical to supporting and improving SUD treatment.","rct","Substance Abuse","1","10.1080/08897077.2018.1488335","https://consensus.app/papers/immediate-effects-of-interoceptive-awareness-training-price-thompson/8c60bfad8b4e552982db9f26e5959148/"
"Physiological outcomes from mind-body resiliency programs in healthcare workers: A scoping review","Mind-body programs in healthcare settings can improve physiological outcomes, particularly in healthcare workers experiencing high stress or impaired resting physiology.","Jamie Kronenberg, J. Merrigan, Catherine Quatman-Yates, Angela Emerson, Morgan Orr, Riley Summers, Joshua A. Hagen, Maryanna D. Klatt",2025,0,"Mind-body resiliency programs have improved perceived resiliency and stress in healthcare workers but less is known about physiological impacts. This scoping review aims to evaluate current methodologies and physiological outcomes of different mind-body programs in healthcare settings. The initial literature search revealed 19457 studies across seven databases (PubMed, Embase, Cochrane Library, Web of Science, Scopus, PsychInfo, and CINAHL) from inception through 8/6/2024. Forty-one studies met the inclusion criteria of peer-reviewed original research studying the effects of mind-body programs (i.e., Mindfulness Based Stress Reduction, yoga, meditation, breathwork, biofeedback) on physiological measures (i.e., blood pressure, heart rate, respiration rate, heart rate variability, sleep) in healthcare workers. Two reviewers independently extracted data from each included study into condensed tables and assessed trends in study design, methodological processes, and physiological outcomes. Conflicts exist in balancing the high cost and validity of clinical apparatuses with more cost effective and user-friendly means of assessing physiological measures within real-world healthcare settings. Most within session investigations found positive impacts of mind-body programs on immediate physiological outcomes, which is expected considering the common theme to induce parasympathetic states. Programs of ≤6 weeks appeared more effective at inducing physiological improvements in healthcare workers currently experiencing high stress or impaired resting physiology. Longer mind-body programs (8–12 weeks) generally improved resting heart rate and blood pressure while having inconsistent effects on heart rate variability. Some investigations identified engagement in more mind-body activities resulted in greater physiological improvements. Discrepancies in findings may pertain to variations in population descriptions, mind-body intervention requirements, and methodology of physiological recordings. Future work should recruit multiple groups with varying stress levels and controls, implement interventions geared towards the time requirements of healthcare workers, and utilize validated physiological recordings at adequate time points throughout and beyond the intervention to determine the trajectory of long-term physiological adaptations.","systematic review","PLOS Mental Health","","10.1371/journal.pmen.0000332","https://consensus.app/papers/physiological-outcomes-from-mindbody-resiliency-kronenberg-merrigan/7f4f200364b25253a5b0a6295a3e3923/"
"Brief structured respiration practices enhance mood and reduce physiological arousal","Cyclic sighing, a daily 5-minute exercise focusing on prolonged exhalations, improves mood and reduces physiological arousal compared to mindfulness meditation.","Melis Yilmaz Balban, E. Neri, Manuela M. Kogon, L. Weed, Bita Nouriani, Booil Jo, Gary Holl, J. Zeitzer, D. Spiegel, A. Huberman",2023,153,"","rct","Cell Reports Medicine","1","10.1016/j.xcrm.2022.100895","https://consensus.app/papers/brief-structured-respiration-practices-enhance-mood-and-balban-neri/252fb4e9655a544f84d9b7d7bef57bdc/"
"Scoping Review of Yoga in Schools: Mental Health and Cognitive Outcomes in Both Neurotypical and Neurodiverse Youth Populations","Yoga in schools improves mental health and cognition in both neurotypical and neurodiverse youth populations.","Niamh Hart, S. Fawkner, Ailsa Niven, Josie N Booth",2022,20,"Yoga is used widely as a therapeutic tool for physical and mental well-being. The mind-body activity could be an inclusive and cost-effective intervention used within schools to help tackle the mental health crisis in youth populations. To date, research has focused on mainly neurotypical youth populations. However, greater acknowledgement of the impact for neurodiverse youth populations is warranted. Therefore, the aim of this scoping review is to understand what is known about the relationships between yoga in schools and mental health and cognition in neurotypical and neurodiverse youth populations. This review followed O'Malley and Arskey's methodological framework. A comprehensive database search using fundamental keywords and index terms was conducted. Screening was carried out in Covidencesoftware. Substantial evidence to support the use of school-based yoga programmes for the improvement of anxiety, self-concept, resilience, depression, self-esteem, subjective and psychological well-being, executive function, inhibition, working memory, attention and academic performance in neurotypical populations was found. Evidence to support school-based yoga programmes in neurodiverse populations with improvements in self-concept, subjective well-being, executive function, academic performance and attention was also found. The findings support the provision of yoga in schools to improve mental health and cognition whilst also creating clear pathways for future research and school-based yoga intervention development.","systematic review","Children","2","10.3390/children9060849","https://consensus.app/papers/scoping-review-of-yoga-in-schools-mental-health-and-hart-fawkner/690bbbfd045c50eba4e15f688936484c/"
"Mindfulness Interventions with Youth: A Meta-Analysis","Mindfulness interventions with youth are generally helpful and do not carry iatrogenic harm, with larger effects on psychological symptoms and clinical settings.","Sarah Zoogman, Simon B. Goldberg, William T. Hoyt, L. Miller",2015,715,"Mindfulness meditation is a well-validated intervention for symptoms of depression and anxiety disorders in adults, with meta-analyses showing moderate effect sizes. This study marks the first published meta-analysis of the burgeoning literature on mindfulness meditation with youth (conducted between 2004 and 2011) and identifies specific outcomes and sub-populations for whom mindfulness may be particularly helpful. Inclusion criteria were peer-reviewed journal articles published in English, study participants under 18 years of age, and a description in the methods section of mindfulness as the chief component of an intervention. A systematic search was conducted, of which upon review, 20 articles met inclusion criteria. Mindfulness interventions with youth overall were found to be helpful and not to carry iatrogenic harm, with the primary omnibus effect size (del) in the small to moderate range (0.23, p < .0001), indicating the superiority of mindfulness treatments over active control comparison conditions. A significantly larger effect size was found on psychological symptoms compared to other dependent variable types (0.37 vs. 0.21, p = .028), and for studies drawn from clinical samples compared to non-clinical sample (0.50 vs. 0.20, p = .024). Mindfulness appears to be a promising intervention modality for youth. Although to date the majority of studies on mindfulness with youth engage generally healthy participants recruited from schools, the findings of this meta-analysis suggest that future research might focus on youth in clinical settings and target symptoms of psychopathology.","meta-analysis","Mindfulness","1","10.1007/s12671-013-0260-4","https://consensus.app/papers/mindfulness-interventions-with-youth-a-metaanalysis-zoogman-goldberg/3f8d8ffba1ea5f89aaa4fd295e9d91d7/"
"The role of interoception in reducing trauma-associated distress: a feasibility study","Trauma Sensitive Yoga (TSY) is a feasible intervention for improving emotional distress and psychological discomfort in women experiencing chronic posttraumatic stress, with body responsiveness partially mediating these changes.","Daria Shatrova, Pablo F. Cáncer, J. Caperos",2024,7,"Altered interoception plays an important role in chronic stress and posttraumatic stress disorder. The aim of this study was to evaluate the feasibility of a Trauma Sensitive Yoga (TSY) intervention for improving emotional distress and psychological discomfort in women living under circumstances of social and gender vulnerability. We assessed the effect of the treatment on the interoceptive mechanisms, and whether the psychological improvements were mediated by the changes in these mechanisms.The study involved a sample of 62 women who attended public community centres dedicated to supporting women victims of gender-based violence or who were socially and economically disadvantaged because of their gender. Participants underwent a six-week TSY programme. We evaluated dropout rate, adherence, and intervention satisfaction. We measured emotional distress, psychological discomfort, interoceptive mechanisms, and two nonequivalent dependent variables to enhance internal validity. We compared pre-post differences using paired samples-test and a structural equation model (SEM) analysis was performed to compare the changes in the outcomes with the changes in the nonequivalent dependent variables. Mediation models were adjusted to evaluate the role of changes in interoception on outcome changes.Fourteen (23%) women dropped out, mainly after the first intervention session. Intervention adherence (mean attendance 5.3 over 6 sessions) and acceptability were high (mean satisfaction 3.4 over 4). We observed post-intervention improvements in anxiety, depression, psychological discomfort, body responsiveness, and interoceptive awareness. The changes in the outcomes were larger than the changes in the nonequivalent dependent variables. Additionally, we found that the changes in body responsiveness partially mediated the change in anxiety and psychological discomfort but not in depression.TSY could be an interesting therapeutic approach for women experiencing chronic posttraumatic stress symptomatology. Our findings underscore the role of interoceptive mechanisms in traumatic stress and emphasize the importance of addressing these aspects.","non-rct experimental","European Journal of Psychotraumatology","1","10.1080/20008066.2024.2306747","https://consensus.app/papers/the-role-of-interoception-in-reducing-traumaassociated-shatrova-c%C3%A1ncer/93d0a65a2c865115a50d892f1b234751/"
"The effects of yoga compared to active and inactive controls on physical function and health related quality of life in older adults- systematic review and meta-analysis of randomised controlled trials","Yoga interventions improve physical function and health-related quality of life in older adults compared to inactive controls, promoting its inclusion in physical activity guidelines.","Divya Sivaramakrishnan, Claire F Fitzsimons, P. Kelly, Kim Ludwig, N. Mutrie, D. Saunders, G. Baker",2019,160,"Yoga has been recommended as a muscle strengthening and balance activity in national and global physical activity guidelines. However, the evidence base establishing the effectiveness of yoga in improving physical function and health related quality of life (HRQoL) in an older adult population not recruited on the basis of any specific disease or condition, has not been systematically reviewed. The objective of this study was to synthesise existing evidence on the effects of yoga on physical function and HRQoL in older adults not characterised by any specific clinical condition. The following databases were systematically searched in September 2017: MEDLINE, PsycInfo, CINAHL Plus, Scopus, Web of Science, Cochrane Library, EMBASE, SPORTDiscus, AMED and ProQuest Dissertations & Theses Global. Study inclusion criteria: Older adult participants with mean age of 60 years and above, not recruited on the basis of any specific disease or condition; yoga intervention compared with inactive controls (example: wait-list control, education booklets) or active controls (example: walking, chair aerobics); physical function and HRQoL outcomes; and randomised/cluster randomised controlled trials published in English. A vote counting analysis and meta-analysis with standardised effect sizes (Hedges' g) computed using random effects models were conducted. A total of 27 records from 22 RCTs were included (17 RCTs assessed physical function and 20 assessed HRQoL). The meta-analysis revealed significant effects (5% level of significance) favouring the yoga group for the following physical function outcomes compared with inactive controls: balance (effect size (ES) = 0.7), lower body flexibility (ES = 0.5), lower limb strength (ES = 0.45); compared with active controls: lower limb strength (ES = 0.49), lower body flexibility (ES = 0.28). For HRQoL, significant effects favouring yoga were found compared to inactive controls for: depression (ES = 0.64), perceived mental health (ES = 0.6), perceived physical health (ES = 0.61), sleep quality (ES = 0.65), and vitality (ES = 0.31); compared to active controls: depression (ES = 0.54). This review is the first to compare the effects of yoga with active and inactive controls in older adults not characterised by a specific clinical condition. Results indicate that yoga interventions improve multiple physical function and HRQoL outcomes in this population compared to both control conditions. This study provides robust evidence for promoting yoga in physical activity guidelines for older adults as a multimodal activity that improves aspects of fitness like strength, balance and flexibility, as well as mental wellbeing. PROSPERO registration number: CRD42016038052 .","meta-analysis","The International Journal of Behavioral Nutrition and Physical Activity","1","10.1186/s12966-019-0789-2","https://consensus.app/papers/the-effects-of-yoga-compared-to-active-and-inactive-sivaramakrishnan-fitzsimons/c4156cda71a1598092b4f7c1b2a5f6e0/"
"Effect of internet-delivered exposure therapy versus healthy lifestyle promotion for patients with persistent physical symptoms (SOMEX1): a randomized controlled trial with planned moderator analysis","Internet-delivered exposure therapy shows no significant average benefit over healthy lifestyle promotion for patients with persistent physical symptoms, but shows significant benefits for those with very high symptom burden or preoccupation.","Jonna Hybelius, Sandra af Winklerfelt Hammarberg, S. Salomonsson, Caroline Wachtler, M. Epstein, Anna Olsson, Emma Strand, Lina Söderström Winter, Tomas Åkerlund, Daniel Björkander, Amanda Kosic, Gabriel Chahin, J. Wallert, E. Toth-Pal, Steven Nordin, E. Axelsson",2025,0,"The management of persistent physical symptoms poses a challenge in many healthcare settings, including primary care. Psychological treatments that involve exposure have shown promise for several conditions where patients suffer from persistent physical symptoms and unwanted responses to these. It is unclear, however, to what extent exposure therapy has effects beyond existing routine care interventions and who benefits the most. A randomized controlled trial at a primary care center in Stockholm, Sweden compared 10 weeks of internet-delivered exposure therapy ( = 80) to healthy lifestyle promotion (HLP; = 81) for patients bothered by at least one persistent physical symptom. The primary outcome was the mean reduction in subjective somatic symptom burden (Patient Health Questionnaire 15) as measured week-by-week up to the post-treatment assessment. Secondary outcomes included symptom preoccupation, anxiety, depression symptoms, and functional impairment. Patients contributed 1544 datapoints during treatment. The primary analysis showed no significant advantage of exposure therapy versus HLP in the reduction of mean somatic symptom burden ( = 0.14; = 0.220). In secondary analyses, exposure showed superiority in the reduction of symptom preoccupation ( = 0.31; = 0.033) but not anxiety, depression symptoms, or functional impairment. A higher somatic symptom burden or symptom preoccupation before treatment was predictive of a larger advantage of exposure versus HLP. Exposure therapy does not appear to show noteworthy average benefit over HLP, with the exception of symptom preoccupation. Substantial benefits are seen in patients with very high symptom burden or symptom preoccupation.","rct","Psychological Medicine","1","10.1017/s0033291725101244","https://consensus.app/papers/effect-of-internetdelivered-exposure-therapy-versus-hybelius-hammarberg/bd20afad2b7253f9a943348e97d018ae/"
"Mindfulness-based positive psychology interventions: a systematic review","Mindfulness-based interventions can produce positive outcomes, but require modifications and novel interventions for exclusive positive outcomes.","J. Allen, J. Romate, E. Rajkumar",2021,93,"There are hundreds of mindfulness-based interventions in the form of structured and unstructured therapies, trainings, and meditation programs, mostly utilized in a clinical rather than a well-being perspective. The number of empirical studies on positive potentials of mindfulness is comparatively less, and their known status in academia is ambiguous. Hence, the current paper aimed to review the studies where mindfulness-based interventions had integrated positive psychology variables, in order to produce positive functioning. Data were obtained from the databases of PubMed, Scopus, and PsycNet and manual search in Google Scholar. From the 3831 articles, irrelevant or inaccessible studies were eliminated, reducing the number of final articles chosen for review to 21. Interventions that contribute to enhancement of eudaimonia, hedonia, and other positive variables are discussed. Findings include the potential positive qualities of MBIs in producing specific positive outcomes within limited circumstances, and ascendancy of hedonia and other positive variables over eudaimonic enhancement. In conclusion, exigency of modifications in the existing MBIs to bring about exclusively positive outcomes was identified, and observed the necessity of novel interventions for eudaimonic enhancement and elevation of hedonia in a comprehensive manner.","systematic review","BMC Psychology","1","10.1186/s40359-021-00618-2","https://consensus.app/papers/mindfulnessbased-positive-psychology-interventions-a-allen-romate/f48b8058ea3b52678088b6b831efd39c/"
"A Systematic Review of Third-Wave Therapies to Reduce Distress and Improve Wellbeing and Quality of Life in People with Parkinson’s Disease","Mindfulness Yoga shows potential in reducing depression and anxiety, improving psychological well-being and quality of life in people with Parkinson's disease.","Demetra Christodoulou, Suzanne Reeves, Naashoma P Carvalho, Judith Stellman, R. Gould",2025,1,"This systematic review assessed use of third-wave psychotherapies in reducing psychological distress and improving psychological well-being and quality of life in people with Parkinson's disease and critically evaluated intervention adaptations. A literature search, conducted across five databases identified randomized controlled trials (RCTs) evaluating third-wave psychotherapies for individuals with Parkinson's disease. Ten RCTs were identified of which nine evaluated mindfulness-based interventions, and one acceptance and commitment therapy. Methodological quality ranged from moderate to high, but sample sizes were small, and only one study was adequately powered. Five reported on Parkinson's specific adaptations. The trial with the largest sample size reported a significant effect of Mindfulness Yoga on depression and anxiety, psychological well-being and quality of life. Other findings were mixed across all outcomes. There was evidence of an effect of Mindfulness Yoga on our pre-defined outcomes. Pilot and feasibility trials showed that mindfulness-based interventions were well received and provided feedback on adaptations. There was a lack of data to draw conclusions regarding non-mindfulness-based therapies. Larger trials of mindfulness-based interventions are required to establish the clinical meaningfulness of treatment effects. Further research is needed to adapt and explore on non-mindfulness-based interventions such as acceptance and commitment therapy.","systematic review","Clinical Gerontologist","1","10.1080/07317115.2025.2511957","https://consensus.app/papers/a-systematic-review-of-thirdwave-therapies-to-reduce-christodoulou-reeves/a6abb32164cc5e928e7eb70c90df6b7f/"
"Efficacy of mindfulness- and acceptance-based cognitive-behavioral therapies for bodily distress in adults: a meta-analysis","Mindfulness- and acceptance-based cognitive-behavioral therapies are more effective than control conditions in reducing bodily distress in adults.","Frederic Maas Genannt Bermpohl, Lea Hülsmann, Alexandra Martin",2023,22,"Bodily distress, i.e., somatoform disorders and associated functional somatic syndromes, is highly prevalent, often persistent and highly disabling. It has been proposed that ""third wave"" therapies may be beneficial variants of cognitive behavioral treatments. However, evidence on their efficacy is scarce. This meta-analysis examines the efficacy of ""third wave"" psychotherapies (mindfulness-based cognitive therapy [MBCT], mindfulness-based stress reduction [MBSR], and acceptance and commitment therapy [ACT]) in adults with bodily distress. We included randomized controlled trials (RCTs) treating adults with bodily distress using MBCT, MBSR, and ACT compared to inactive and non-specific control groups. A random effects model was used. The primary outcome was somatic symptom severity. Secondary outcomes were degrees of depression and of anxiety, health anxiety, perceived health status, mindfulness, psychological inflexibility, and pain acceptance. Sixteen RCTs with 1,288 participants were included in the analysis (= 4 MBCT,= 7 MBSR,= 5 ACT;= 7 fibromyalgia,= 5 irritable bowel syndrome,= 1 chronic fatigue syndrome,= 2 bodily distress,= 1 medically unexplained symptoms). However, not all studies provided data for each of the relevant outcomes. The analyses revealed that ""third wave"" therapies were more effective than control conditions in reducing somatic symptom severity (= 15,= 1,100,= -0.51, 95%CI -0.69; -0.32). Heterogeneity was moderate (= 52.8%, 95%CI 15.1 to 73.8). Effects for secondary outcomes were small to moderate with varying degrees of heterogeneity. We did not find differences between the different therapy approaches (mindfulness- vs. acceptance-based therapies); neither therapy dosis (i.e., total duration of therapy sessions) nor number of sessions were significant moderators of efficacy. The therapies addressing mindfulness and acceptance proved to be more effective than control conditions. Hence, they are promising treatment approaches for bodily distress. However, there is still need for research on which patient groups may benefit from these psychological approaches. https://osf.io/g7hby, identifier: 10.17605/OSF.IO/4RZGC.","meta-analysis","Frontiers in Psychiatry","1","10.3389/fpsyt.2023.1160908","https://consensus.app/papers/efficacy-of-mindfulness-and-acceptancebased-bermpohl-h%C3%BClsmann/1f115d5acb5d54809f1d1f80f4866172/"
"Evidence of emotion dysregulation as a core symptom of adult ADHD: A systematic review","Emotion dysregulation is a core symptom of adult ADHD, affecting social, academic, and professional life, and may benefit from psychopharmacological treatments and behavioral therapies.","Ana-María Soler-Gutiérrez, J. Pérez‐González, J. Mayas",2023,86,"Attention Deficit Hyperactivity Disorder (ADHD) is a developmental disorder, with an onset in childhood, that accompanies the person throughout their life, with prevalence between 3 and 5% in adults. Recent studies point towards a fourth core symptom of the disorder related to the emotional information processing that would explain the repercussions that ADHD has on the social, academic, and professional life of the people affected. This review aims to describe emotion dysregulation features as well as the brain activity associated in adults with ADHD. A search of the scientific literature was launched in specialized databases: PsycInfo, Medline, Eric, PsycArticle, Psicodoc and Scopus, following PRISMA guidelines. Twenty-two articles met the inclusion criteria: (a) an ADHD clinical diagnosis, (b) participants over 18 years old, (c) emotion regulation measurement, (d) empirical studies, and (c) in English. Due to the heterogeneity of the studies included, they were classified into three sections: measures and features of emotion regulation (ER) in people with ADHD, neurological and psychophysiological activity related to ER, and treatments. The studies found that meet the selection criteria are scarce and very heterogeneous both in aims and in sample features. Adults with ADHD show a more frequent use of non-adaptive emotion regulation strategies compared to people without ADHD symptoms. Moreover, emotion dysregulation was associated with symptom severity, executive functioning, psychiatric comorbidities, and even with criminal conviction. Different patterns of brain activity were observed when people with and without ADHD were compared. These results may suggest that psychopharmacological treatments as well as behavioral therapies could be useful tools for improving emotional difficulties in adult ADHD.","systematic review","PLOS ONE","1","10.1371/journal.pone.0280131","https://consensus.app/papers/evidence-of-emotion-dysregulation-as-a-core-symptom-of-soler-guti%C3%A9rrez-p%C3%A9rez%E2%80%90gonz%C3%A1lez/f96ff4fdeadd5cfb9e84a818428fdad6/"
"Mindfulness-based interventions for non-affective psychosis: a comprehensive systematic review and meta-analysis","Mindfulness-based interventions, including yoga, can be beneficial for short-term relief of psychotic symptoms in people with non-affective psychosis.","A. Yip, T. Karatzias, W. Chien",2022,22,"Although mindfulness-based interventions (MBIs) are routinely used in clinical practice, a comprehensive synthesis of the effectiveness of MBIs for non-affective psychosis has yet to be conducted. The aim of the present review and meta-analysis was to investigate the effectiveness of MBIs including those with mindfulness as an active treatment component for alleviating symptoms of psychosis to inform future clinical practice. A systematic review of studies published in journals or in dissertations in CINAHL, PubMed, EMBASE, PsycINFO, CENTRAL, ISRCTN, or CNKI from January 1990 until December 2020. A total of 31 eligible studies ( = 2146) were included. Effect-size estimates suggested that 22 independent samples ( = 1632) produced a statistically significant small effect for psychotic symptoms ( = -0.48), and with a clinically significant reduction of 50% from baseline (pooled OR: 1.84). Separate meta-analyses demonstrated small effects for affective symptoms ( = -0.44) and smallto-large positive effects for quality of life ( = 0.38), mindfulness skills ( = 0.45), and insight into illness/treatment ( = 1.35). The heterogeneity was high across the studies. Results suggest that short-term MBIs can be beneficial for non-affective psychosis. Future research is needed to test the efficacy and safety of dedicated MBIs for this population group over a longer term. KEY MESSAGESSchizophrenia spectrum and other psychotic disorders, also known as non-affective psychosis, is the most chronic and debilitating type of psychosis, seriously affecting every aspect of a person's life, including social, occupational, or general functioning.The aim of the current systematic review and meta-analysis was to investigate formerly unexamined questions regarding the clinical significance of MBIs including yoga as an increasingly utilized, conceptualized psychological intervention on overall psychotic symptoms for people with non-affective psychosis.No serious adverse events were reported in the studies, suggesting that MBIs may be safe interventions, while there is robust evidence to support the view that MBIs are beneficial to young people in particular.","meta-analysis","Annals of Medicine","1","10.1080/07853890.2022.2108551","https://consensus.app/papers/mindfulnessbased-interventions-for-nonaffective-yip-karatzias/c4aa8d98299a5bd18845363215b8ff64/"
"Mechanisms of Change in the Relationship between Self-Compassion, Emotion Regulation, and Mental Health: A Systematic Review.","Self-compassion improves mental health by promoting emotion regulation, making it a potential treatment target for individuals who avoid emotions.","Elisa Inwood, Madeleine Ferrari",2018,383,"Research suggests that self-compassion may improve mental health by promoting emotion regulation (Berking & Whitley, ). This review aimed to identify studies which investigated the relationship between self-compassion, emotion regulation, and mental health in order to examine the role of emotional regulation as a mechanism of change. Searches were conducted in PsycINFO, CINAHL, Medline complete, Web of Science and Scopus databases. Inclusion criteria required publications to be: peer reviewed, published in English, contain validated measures of self-compassion and emotion regulation, and report a direct analysis on the relationship between these constructs. The search yielded five studies which met inclusion criteria. Emotion regulation significantly mediated the relationship between self-compassion and mental health. This pattern was consistent across community and clinical samples, for a range of mental health symptoms including stress, depression, and post-traumatic stress disorder. A critical limitation of the review was that all included studies used cross-sectional data, limiting interpretations regarding causation. Results provide preliminary evidence that emotion regulation may be a mechanism of change in the relationship between self-compassion and mental health. Self-compassion may be a pertinent preliminary treatment target for individuals who avoid experiences of emotions.","systematic review","Applied psychology. Health and well-being","1","10.1111/aphw.12127","https://consensus.app/papers/mechanisms-of-change-in-the-relationship-between-inwood-ferrari/16fc2f8773505697b36bc96ffe887abe/"
"Therapeutic Interventions for Music Performance Anxiety: A Systematic Review and Narrative Synthesis","Therapeutic interventions for music performance anxiety show encouraging improvements, but the current evidence base is infancy and methodological weaknesses make definitive recommendations difficult.","Caitlin Kinney, Phoebe Saville, Annie Heiderscheit, H. Himmerich",2025,6,"The aim of this systematic review was to summarise and evaluate the published literature on interventions for treating music performance anxiety (MPA). Adhering to the PRISMA guidelines, a comprehensive literature search of three electronic databases was conducted: PubMed, Web of Science, and PsychInfo (Ovid). Records were included in this review if they were quantitative pre-post interventional studies that utilised a recognised outcome measure or a clinical diagnosis for evaluating MPA. A narrative synthesis was orchestrated on 40 extracted studies assessing 1365 total participants. The principal intervention types observed included cognitive behavioural therapy, acceptance and commitment therapy, music therapy, yoga and/or mindfulness, virtual reality, hypnotherapy, biofeedback, and multimodal therapy. Although most of the reviewed studies demonstrated encouraging improvements in musicians' MPA following delivered interventions, the current evidence base remains in its infancy, and numerous methodological weaknesses exist across studies. Small sample sizes, heterogeneity amongst treatment programmes, lack of follow-up data, a scarcity of standardised MPA assessments, and few randomised controlled designs render it imprudent to draw definitive recommendations concerning the interventions' efficacy.","systematic review","Behavioral Sciences","2","10.3390/bs15020138","https://consensus.app/papers/therapeutic-interventions-for-music-performance-anxiety-kinney-saville/76aec13b05cd5558b759d2850564a6e9/"
