Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Emotion Regulation and Coping in Active Military Personnel: A Systematic Review","Effective emotion regulation may be linked to performance and military outcomes in active-service military personnel, but more research is needed to understand this complex relationship.","R. Kirkham, Chang Liu, Teresa Wulundari, E. Aidman, Murat Yucel, Joshua F. Wiley, L. Albertella",2025,3,"Emotions significantly impact decision-making, teamwork, stress management, and resilience in high-pressure occupations such as the military, emergency services and competitive sports, making effective emotion regulation (ER) essential to performance and mental health. However, there are considerable knowledge gaps about ER in active-service military populations, particularly regarding the measures used to quantify ER, the variables studied, and identified relationships. Synthesising this literature is critical to progressing the ER research toward realistic solutions to enhancing performance and mental health in this population. This systematic review aimed to explore measurement tools, the variables examined alongside ER, and the relationship between ER and performance and military variables in active-service military personnel. Preregistered (PROSPERO; CRD42023358657) and adhering to PRISMA guidelines, this review focused on English peer-reviewed publications on ER or coping strategies in active-service military populations without date restrictions. Scopus, Web of Science, Military database, Medline and PsycINFO were last searched on 12/10/2022. Two reviewers screened studies, conducted data extraction and risk of bias assessment. A tabular synthesis method was used to systematically organise study details, ER measures, strategies, performance and military variables, outcomes, and quality. The literature search yielded 5780 studies, 46 of which were deemed relevant. The review identified 17 measurement tools, with the Coping Orientation to Problems Experienced Inventory (COPE) and Emotion Regulation Questionnaire being the most used. Psychological factors such as personality, resilience, and stress were most frequently examined (54%), while performance variables were studied in 3 (6.5%) and military variables in 6 (13%) of the source studies. Of the 10 performance and military variables examined, 50% were identified as being at high risk of bias, 30% moderate risk and 20% low risk. This review highlights a scarcity of published research on ER and performance and military variables in active-service military members. Overall, studies suggest that ER may be associated with performance and military variables in varying contexts and capacity. The review examines the implications of these relationships in detail. However, these studies vary in quality, the measurement tools used, and the variables assessed alongside ER, making synthesis challenging. The high risk of bias identified suggests that the relationships with ER should be interpreted with caution. This review suggests a link between ER and performance and military outcomes, however further research is needed to understand this nuanced relationship in the military context.","systematic review","Stress and Health","1","10.1002/smi.70036","https://consensus.app/papers/emotion-regulation-and-coping-in-active-military-kirkham-liu/9d9608a987a5535685115782738a9502/"
"The Effectiveness of Dance Interventions on Psychological and Cognitive Health Outcomes Compared with Other Forms of Physical Activity: A Systematic Review with Meta-analysis","Structured dance interventions are generally equally effective as other structured exercise for improving psychological and cognitive outcomes across the lifespan.","Alycia Fong Yan, Leslie L Nicholson, Rachel E Ward, Claire E Hiller, K. Dovey, Helen M Parker, L. Low, Gene Moyle, Cliffton Chan",2024,65,"Physical activity is known to improve psychological and cognitive outcomes. Learning dance sequences may challenge cognition, partnered or group dance may benefit social interactions, and the artistic aspect may improve psychological wellbeing. Dance is an equally effective form of physical activity compared with other structured physical activities to improve physical health, but it is unclear how effective dance could be for psychological and cognitive outcome measures. To systematically review the literature on the effectiveness of structured dance interventions, compared with structured exercise programmes, on psychological and cognitive outcomes across the lifespan. Eight databases were searched from earliest records to July 2022. Studies investigating a dance intervention lasting ≥ 4 weeks, including psychological and/or cognitive health outcomes, and having a structured exercise comparison group were included. Screening and data extraction were performed by two independent reviewers at all stages. All reviewer disagreements were resolved by the primary author. Where appropriate, meta-analysis was performed, or an effect size estimate generated. Of 21,737 records identified, 27 studies met the inclusion criteria. Total sample size of included studies was 1392 (944 females, 418 males, 30 unreported). Dance was equally as effective as other physical activity interventions in improving quality of life for people with Parkinson's disease [mean difference 3.09; 95% confidence interval (CI) - 2.13 to 8.30; p = 0.25], reducing anxiety (standardised mean difference 2.26; 95% CI - 2.37 to 6.90; p = 0.34), and improving depressive symptoms (standardised mean difference 0.78; 95% CI - 0.92 to 2.48; p = 0.37). Preliminary evidence found dance to be superior to other physical activity interventions to improve motivation, aspects of memory, and social cognition and to reduce distress. Preliminary evidence found dance to be inferior to other physical activity interventions to improve stress, self-efficacy and language fluency. Undertaking structured dance of any genre is generally equally and occasionally more effective than other types of structured exercise for improving a range of psychological and cognitive outcomes. PROSPERO: CRD42018099637.","meta-analysis","Sports Medicine (Auckland, N.z.)","1","10.1007/s40279-023-01990-2","https://consensus.app/papers/the-effectiveness-of-dance-interventions-on-yan-nicholson/56d61d4da7f05315a975e3a172846ec9/"
"Non-invasive brain stimulation contributing to postural control with and without stroke: a systematic review and meta-analysis","Non-invasive brain stimulation techniques show stronger improvements in postural control for stroke survivors compared to neurologically intact individuals.","Sangha Cha, Jayoung Choi, Changwon Moon, Kanghee Cho",2025,2,"Non-invasive brain stimulation techniques demonstrate promising potential for enhancing neural plasticity and motor recovery, yet their comparative effectiveness for improving postural control across neurologically impaired and intact populations requires systematic investigation. This systematic review and meta-analysis evaluated the therapeutic efficacy of brain stimulation modalities on postural control, comparing outcomes between stroke survivors and neurologically intact adults through controlled trials. Systematic searches were conducted across major databases (CINAHL, Embase, MEDLINE, Web of Science) for randomized controlled trials and crossover studies published from 2014 to 2024. Study quality was assessed using the Risk of Bias 2 tool, with treatment effects analyzed through standardized mean differences in a random-effects model. Analysis of 15 studies revealed significant overall effects of brain stimulation (SMD = 0.79, 95% CI 0.47-1.11), with notably stronger responses in stroke participants (SMD = 0.95) versus neurologically intact individuals (SMD = 0.39). Transcranial direct current stimulation showed particular efficacy in stroke rehabilitation (SMD = 1.79), while intermittent theta burst stimulation demonstrated moderate effects (SMD = 0.68). Primary motor cortex stimulation yielded optimal outcomes (SMD = 1.21), followed by cerebellar (SMD = 0.75) and dorsolateral prefrontal cortex interventions (SMD = 0.35). These findings reveal differential response patterns between populations and stimulation parameters, suggesting enhanced neuroplastic potential in stroke survivors. This evidence supports the development of targeted neuromodulatory approaches for rehabilitation and performance enhancement.","meta-analysis","Scientific Reports","1","10.1038/s41598-025-07840-7","https://consensus.app/papers/noninvasive-brain-stimulation-contributing-to-postural-cha-choi/2f22921cd8a2528998f81b35f3da75ec/"
"Cognition, body, and mind: A three‐in‐one coordinate‐based fMRI meta‐analysis on cognitive, physical, and meditative trainings","Cognitive and physical training improve cognitive functioning, with distinct neural correlates in fronto-medial areas mediating training effects on cognitive, action, and attentional control.","Sara Lo Presti, Sara Origlia, Claudia Gianelli, N. Canessa",2023,6,"While mounting evidence shows promising effects of brain training on cognitive functioning in healthy and pathological conditions, the spread of variable training approaches highlights the need to compare their efficacy and identify their neural correlates, representing possible targets for neuromodulation treatments. We performed coordinate-based functional magnetic resonance imaging meta-analyses to compare the neural correlates and the cognitive outcomes of cognitive (n = 22), physical (n = 22), and meditative (n = 20) training in healthy non-expert individuals. Pre/post-training cognitive metrics improved after cognitive and physical training, but their heterogeneity, or even the lack of these measurements in some studies, highlights the need of more structured protocols. Cognitive, physical, and meditative interventions increased brain activity in distinct fronto-medial areas likely mediating training effects on cognitive, action, and attentional control, respectively. The modular, training-specific, engagement of a region that is known to mediate feedback-based learning provides cues for boosting brain training via combined interventions that might jointly outperform their individual effects.","meta-analysis","Human Brain Mapping","1","10.1002/hbm.26312","https://consensus.app/papers/cognition-body-and-mind-a-three%E2%80%90in%E2%80%90one-coordinate%E2%80%90based-presti-origlia/bdd59d9c1ce2531da9af5114ce870112/"
"Influence of stress-specific interventions on biomarker levels and cognitive function in cancer patients: Systematic review and meta-analysis.","Stress-specific interventions have beneficial effects on cancer patients' subjective cognition but uncertain impacts on biomarker levels and executive function.","Xiaotong Ding, Mingyue Zhu, Fang Zhao, Qing Wang, Jiyuan Shi, Zheng Li",2024,1,"Cancer patients' psycho-physiological health is seriously affected by long-term exposure to stress. Many studies have explored the impact of stress-specific interventions on cancer patients' biomarker levels and cognitive functions. However, the current research findings are inconsistent, and their statistical power is limited by the small samples. Therefore, we conducted this meta-analysis to verify the effect of stress-specific interventions on cancer patients. The literature involved nine databases from the inception until January 13, 2024, extracted 19 randomized controlled trials (RCTs). Review Manager (RevMan) 5.4 software was used to perform a meta-analysis, and the revised Cochrane risk of bias tool (RoB2) was utilized for quality evaluation. Nine RCTs were assessed as having a low risk of bias, and others had a moderate risk. The results showed that stress-specific interventions had beneficial effects on patients' subjective cognition but uncertain impacts on their executive function, tumour necrosis factor-α level, morning cortisol level, and no effect on cortisol at other times, interleukin (IL)-10, IL-8, IL-6, IL-1, and C-reactive protein. More rigorous studies are required to elucidate the influence of stress-specific interventions on biomarker levels. The potential mechanism by which stress-specific interventions affect the cancer patient's cognitive function remains unclear.","meta-analysis","British journal of health psychology","1","10.1111/bjhp.12716","https://consensus.app/papers/influence-of-stressspecific-interventions-on-biomarker-ding-zhu/b712eabfb6505bb8bdcd182f02efa1ce/"
"Psychological interventions in adolescents and young adults with cancer: a scoping review targeting protective factors of resilience","Integrative, multimodal psychological interventions incorporating social, emotional, and neurobiological dimensions are crucial for resilience-building in adolescents and young adults with cancer.","Zoé Servais, Y. Libert, Charlotte Grégoire, Magali Lahaye, I. Merckaert",2025,0,"Psychological interventions are essential for adolescents and young adults with cancer (AYACs), who experience poor outcomes in their emotional health, social functioning, health behaviors, and cancer-related cognitive impairments (CRCI). This scoping review synthesizes and discusses recent interventions aiming to promote resilience in AYAs with cancer up to 39 years old. The aim is to identify effective intervention strategies and highlight gaps in current research. Twelve studies were identified, covering interventions targeting physical health, cognition and behavior, social support, emotion regulation, and neurobiology. Most interventions focused on physical activity and cognitive-behavioral approaches, demonstrating positive effects on psychological distress, self-efficacy and quality of life. However, there is a lack of interventions addressing social support, neurobiological resilience, and emotion regulation, despite their well established role in fostering adaptation to adversity. Findings underscore the importance of integrative, multimodal approaches for resilience-building in AYACs. Future research should prioritize interventions that incorporate social, emotional, and neurobiological dimensions while ensuring accessibility through digital health solutions. Additionally, early implementation of psychological interventions during the initial cancer treatment period could be critical for mitigating long-term psychological distress and cognitive impairments. Co-constructing interventions with AYACs through participatory approaches is essential to enhance their effectiveness.","systematic review","Current Opinion in Oncology","2","10.1097/cco.0000000000001151","https://consensus.app/papers/psychological-interventions-in-adolescents-and-young-servais-libert/5d6d11243ec0529681a1b51cbebec45b/"
"A systematic review of interventions for neurocognitive dysfunctions in patients and survivors of a pediatric brain tumor","Existing interventions for neurocognitive dysfunctions in pediatric brain tumor patients show limited efficacy, suggesting the need for individualized and multimodal approaches for future interventions.","Kristien Bullens, C. Sleurs, J. Blommaert, J. Lemiere, S. Jacobs",2024,5,"Due to a high burden of neurocognitive impairment on patients with a pediatric brain tumor, interventions mitigating these symptoms are highly needed. Currently, evidence on the efficacy and feasibility of such interventions remains scarce. A systematic literature study was performed based on four different databases (PubMed, Web of Science Core Collection, Embase, and PsycArticles). Resulting articles (n = 2232) were screened based on title and abstract, and full text. We included 28 articles, investigating cognitive effects of either a lifestyle intervention (n = 6), a cognitive training (n = 15), or pharmacological intervention (n = 7). The most frequently studied interventions were the Cogmed and methylphenidate. Most interventions showed short-term efficacy. Fewer interventions also showed long-term maintenance of positive results. Despite positive trends of these interventions, results are heterogeneous, suggesting relatively limited efficacy of existing interventions and more potential of more individualized as well as multimodal approaches for future interventions.","systematic review","Pediatric Blood & Cancer","1","10.1002/pbc.31327","https://consensus.app/papers/a-systematic-review-of-interventions-for-neurocognitive-bullens-sleurs/c0e199295b0b505d86b68cf1f0376ea7/"
"The Impact of Walking on BDNF as a Biomarker of Neuroplasticity: A Systematic Review","Moderate- to high-intensity walking can promote adaptive brain changes through sustainable regulation of the brain-derived neurotrophic factor (BDNF).","M. Khalil",2025,7,"The brain-derived neurotrophic factor (BDNF) is a critical exercise-induced modulator of various neuroplasticity processes, including adult hippocampal neurogenesis. Environmental affordance for physical activity is a novel theory that aims to increase the BDNF through walking or climbing stairs, stimulated by the urban and interior environment. In a systematic review, this paper explores the association between walking, as a structured or free-living form of physical activity, and changes in the BDNF in humans with healthy locomotion. A systematic review with a registered protocol, INPLASY2024110093, and following the PRISMA guidelines, includes English-language original research articles on adult and older adult human subjects who are locomotor-healthy, studies on walking as a structured exercise or free-living physical activity that is presented in a non-combined intervention, and must report changes in the BDNF as a dependent variable. The search was conducted using three databases: PubMed, Web of Science, and Scopus, resulting in 21 eligible studies. This systematic review finds that the impact of walking on the BDNF is evidenced, but subject to moderate to high intensities in single bouts. At the same time, the long-term effects are yet to be fully understood, potentially due to the uptake of the BDNF for functional brain improvements, neuroplasticity processes, or muscle repair, instead of an accumulation of the BDNF itself, yet still confirm the important role of the BDNF for neurosustainability. Age and environmental factors such as heat are also found to affect the increase in the BDNF. The narrative synthesis provides elaborate explanations for understanding those complex dynamics before reaching future conclusions on the impact of walking or environmental affordance for physical activity on the changes in the BDNF concentrations. This systematic review highlights the potential role played by moderate- and high-intensity walking as a lifestyle intervention that can be utilised through the built environment to promote adaptive brain changes, through the sustainable regulation of the BDNF.","systematic review","Brain Sciences","2","10.3390/brainsci15030254","https://consensus.app/papers/the-impact-of-walking-on-bdnf-as-a-biomarker-of-khalil/7c30ad7c01605c64bb928324724fa37b/"
"The effect of mindfulness-based intervention on cognitively unimpaired older adults’ cognitive function and sleep quality: a systematic review and meta-analysis","Mindfulness-based intervention improves sleep quality in cognitively unimpaired older adults, but does not significantly affect cognitive function.","Colm Lannon-Boran, C. Hannigan, J. Power, J. Lambert, M. Kelly",2023,8,"This systematic review and meta-analysis aimed to investigate the effect of mindfulness-based intervention (MBI) on cognitively unimpaired older adults' cognitive function and sleep quality.Studies published in English since 2010 were considered for inclusion. Databases searched were PubMed, Embase, Web of Science, and PsycInfo. We included randomized controlled trials (RCTs) with adults over 55 with no known cognitive impairment, that recorded cognitive outcomes and/or sleep quality pre- and post-intervention, and that implemented Mindfulness-Based Stress Reduction (MBSR), or an MBI closely based on MBSR protocol.Seven RCTs fit the inclusion criteria, with 276 participants in MBI groups and 287 in controls. Four studies investigated mindfulness and cognitive function, two investigated mindfulness and sleep quality, and one investigated mindfulness, cognitive function, and sleep quality. Some studies were not reported in sufficient detail to be included in meta-analyses. Results of meta-analyses showed no significant differences between MBI groups vs controls on cognitive measures of executive function, free recall, and delayed recall. Meta-analysis revealed that MBI significantly improved sleep quality compared to controls.Given that poor sleep quality is strongly linked to increased risk of cognitive decline, further research investigating sleep quality's role in the mindfulness-cognitive function relationship in cognitively unimpaired older adults is recommended.","meta-analysis","Aging & Mental Health","1","10.1080/13607863.2023.2228255","https://consensus.app/papers/the-effect-of-mindfulnessbased-intervention-on-lannon-boran-hannigan/6684e24f393b5217beca53465c13835a/"
"A Systematic Review on the Effects of Acute Aerobic Exercise on Neurophysiological, Molecular, and Behavioral Measures in Chronic Stroke","Acute aerobic exercise for at least 20 to 30 minutes may induce changes in some neuroplasticity parameters in stroke patients, with moderate to vigorous exercise intensities showing a trend towards better effects.","A. Sivaramakrishnan, Sandeep K Subramanian",2023,13,"A single bout of aerobic exercise (AE) can produce changes in neurophysiological and behavioral measures in healthy individuals and those with stroke. However, the effects of AE-priming effects on neuroplasticity markers and behavioral measures are unclear. This systematic review aimed to examine the effects of AE on neuroplasticity measures, such as corticomotor excitability (CME), molecular markers, cortical activation, motor learning, and performance in stroke. A literature search was performed in MEDLINE, CINAHL, Scopus, and PsycINFO databases. Randomized and non-randomized studies incorporating acute AE in stroke were selected. Two reviewers independently assessed the risk of bias and methodological rigor of the studies and extracted data on participant characteristics, exercise interventions, and neuroplasticity related outcomes. The quality of transcranial magnetic stimulation reported methods was assessed using a standardized checklist. A total of 16 studies were found suitable for inclusion. Our findings suggest mixed evidence for the effects of AE on CME, limited to no effects on intracortical inhibition and facilitation and some evidence for modulating brain derived neurotrophic factor levels, motor learning, and cortical activation. Exercise intensities in the moderate to vigorous range showed a trend towards better effects on neuroplasticity measures. It appears that choosing a moderate to vigorous exercise paradigm for at least 20 to 30 minutes may induce changes in some neuroplasticity parameters in stroke. However, these findings necessitate prudent consideration as the studies were diverse and had moderate methodological quality. There is a need for a consensus on an exercise priming paradigm and for good-quality, larger controlled studies.","systematic review","Neurorehabilitation and Neural Repair","1","10.1177/15459683221146996","https://consensus.app/papers/a-systematic-review-on-the-effects-of-acute-aerobic-sivaramakrishnan-subramanian/8e9b989ed64a57f9987d8ee362711229/"
"The Effects of Cognitive Training on Brain Network Activity and Connectivity in Aging and Neurodegenerative Diseases: a Systematic Review","Cognitive training improves cognitive functioning in aging and neurodegenerative diseases by increasing functional connectivity within cognitive brain networks.","T. V. van Balkom, O. A. van den Heuvel, H. Berendse, Y. D. van der Werf, C. Vriend",2020,78,"Cognitive training (CT) is an increasingly popular, non-pharmacological intervention for improving cognitive functioning in neurodegenerative diseases and healthy aging. Although meta-analyses support the efficacy of CT in improving cognitive functioning, the neural mechanisms underlying the effects of CT are still unclear. We performed a systematic review of literature in the PubMed, Embase and PsycINFO databases on controlled CT trials (N > 20) in aging and neurodegenerative diseases with pre- and post-training functional MRI outcomes up to November 23rd 2018 (PROSPERO registration number CRD42019103662). Twenty articles were eligible for our systematic review. We distinguished between multi-domain and single-domain CT. CT induced both increases and decreases in task-related functional activation, possibly indicative of an inverted U-shaped curve association between regional brain activity and task performance. Functional connectivity within 'cognitive' brain networks was consistently reported to increase after CT while a minority of studies additionally reported increased segregation of frontoparietal and default mode brain networks. Although we acknowledge the large heterogeneity in type of CT, imaging methodology, in-scanner task paradigm and analysis methods between studies, we propose a working model of the effects of CT on brain activity and connectivity in the context of current knowledge on compensatory mechanisms that are associated with aging and neurodegenerative diseases.","systematic review","Neuropsychology Review","1","10.1007/s11065-020-09440-w","https://consensus.app/papers/the-effects-of-cognitive-training-on-brain-network-balkom-heuvel/7c1c402750735318aa4cbfa5fae37f52/"
"Exercise improves depression through positive modulation of brain-derived neurotrophic factor (BDNF). A review based on 100 manuscripts over 20 years","Exercise improves depression by positively modulating brain-derived neurotrophic factor (BDNF), but short-term studies have failed to establish a relationship between depression severity and changes in peripheral BDNF levels.","M. Jemni, R. Zaman, F. Carrick, N. Clarke, M. Marina, L. Bottoms, Jagdeep Singh Matharoo, R. Ramsbottom, Norman Hoffman, S. Groves, Yaodong Gu, Ferman Konukman",2023,32,"The aim of this review was to explore the relevant neurobiology and the association between peripheral levels of brain-derived neurotrophic factor (BDNF) and acute and short to long-term exercise regimes, as well as its relation to depression and antidepressant treatment. A 20-year literature search was conducted. The screening process resulted in 100 manuscripts. Antidepressants as well as acute exercise, particularly high-intensity, elevates BDNF in healthy humans and clinical populations, as evidenced from aerobic and resistance-based studies. Although exercise is increasingly recognised in the management of depression, acute and short-term exercise studies have failed to establish a relationship between the severity of depression and changes in peripheral BDNF. The latter rapidly returns to baseline, possibly indicating a quick re-uptake by the brain, aiding its neuroplasticity functions. The timescale of administration needed for the antidepressants to stimulate biochemical changes is longer than similar increases with acute exercise.","systematic review","Frontiers in Physiology","2","10.3389/fphys.2023.1102526","https://consensus.app/papers/exercise-improves-depression-through-positive-jemni-zaman/a8919c5159b85b3b9657be88e7d0f70d/"
"A meta-analysis of cognitive flexibility in autism spectrum disorder","Autistic individuals experience greater difficulties with cognitive flexibility, even without learning disabilities, but this profile is characterized by substantial heterogeneity.","Claudia Lage, Eleanor S Smith, Rebecca P. Lawson",2023,55,"","meta-analysis","Neuroscience & Biobehavioral Reviews","1","10.1016/j.neubiorev.2023.105511","https://consensus.app/papers/a-metaanalysis-of-cognitive-flexibility-in-autism-lage-smith/138924246075586da4472f3aa1173832/"
"Positive Cognitive Reappraisal in Stress Resilience, Mental Health, and Well-Being: A Comprehensive Systematic Review","Positive cognitive reappraisal is positively related to stress resilience, mental health, and well-being, acting as a proximal resilience factor.","A. Riepenhausen, C. Wackerhagen, Z. Reppmann, H. Deter, R. Kalisch, I. Veer, H. Walter",2022,171,"Stress-related psychopathology is on the rise, and there is a pressing need for improved prevention strategies. Positive appraisal style, the tendency to appraise potentially threatening situations in a positive way, has been proposed to act as a key resilience mechanism and therefore offers a potential target for preventive approaches. In this article, we review n  =  99 studies investigating associations of positive cognitive reappraisal, an important sub-facet of positive appraisal style, with outcome-based resilience and relevant other outcomes, which are considered resilience-related. According to the studies reviewed, positive cognitive reappraisal moderates the relation between stressors and negative outcomes and is positively related to several resilience-related outcomes. It also mediates between other resilience factors and resilience, suggesting it is a proximal resilience factor.","systematic review","Emotion Review","1","10.1177/17540739221114642","https://consensus.app/papers/positive-cognitive-reappraisal-in-stress-resilience-riepenhausen-wackerhagen/13d9c7b67c8f5feca6b63eda779ef3ff/"
"Overlapping and dissociable brain activations for fluid intelligence and executive functions","Fluid intelligence and executive functions share neural activation patterns, with 80% overlap between fluid intelligence and updating, and implications for brain stimulation and cognitive training interventions.","E. Santarnecchi, D. Momi, L. Mencarelli, F. Plessow, Sadhvi Saxena, S. Rossi, A. Rossi, S. Mathan, Á. Pascual-Leone",2021,22,"Cognitive enhancement interventions aimed at boosting human fluid intelligence (gf) have targeted executive functions (EFs), such as updating, inhibition, and switching, in the context of transfer-inducing cognitive training. However, even though the link between EFs and gf has been demonstrated at the psychometric level, their neurofunctional overlap has not been quantitatively investigated. Identifying whether and how EFs and gf might share neural activation patterns could provide important insights into the overall hierarchical organization of human higher-order cognition, as well as suggest specific targets for interventions aimed at maximizing cognitive transfer. We present the results of a quantitative meta-analysis of the available fMRI and PET literature on EFs and gf in humans, showing the similarity between gf and (i) the overall global EF network, as well as (ii) specific maps for updating, switching, and inhibition. Results highlight a higher degree of similarity between gf and updating (80% overlap) compared with gf and inhibition (34%), and gf and switching (17%). Moreover, three brain regions activated for both gf and each of the three EFs also were identified, located in the left middle frontal gyrus, left inferior parietal lobule, and anterior cingulate cortex. Finally, resting-state functional connectivity analysis on two independent fMRI datasets showed the preferential behavioural correlation and anatomical overlap between updating and gf. These findings confirm a close link between gf and EFs, with implications for brain stimulation and cognitive training interventions.","meta-analysis","Cognitive, Affective, & Behavioral Neuroscience","1","10.3758/s13415-021-00870-4","https://consensus.app/papers/overlapping-and-dissociable-brain-activations-for-fluid-santarnecchi-momi/66d7f5a5ffc758bf8ce428e7e6129d51/"
"Mobile Apps That Promote Emotion Regulation, Positive Mental Health, and Well-being in the General Population: Systematic Review and Meta-analysis","Mental health apps show promise in reducing mental health symptoms and improving well-being in adults aged 18-45, with emotion regulation being a key mechanism for future apps.","M. Eisenstadt, Shaun Liverpool, Elisa Infanti, R. Ciuvat, Courtney Carlsson",2021,123,"Among the general public, there appears to be a growing need and interest in receiving digital mental health and well-being support. In response to this, mental health apps (MHapps) are becoming available for monitoring, managing, and promoting positive mental health and well-being. Thus far, evidence supports favorable outcomes when users engage with MHapps, yet there is a relative paucity of reviews on apps that support positive mental health and well-being. We aimed to systematically review the available research on MHapps that promote emotion regulation, positive mental health, and well-being in the general population aged 18-45 years. More specifically, the review aimed at providing a systematic description of the theoretical background and features of MHapps while evaluating any potential effectiveness. A comprehensive literature search of key databases, including MEDLINE (via Ovid), EMBASE (via Ovid), PsycINFO (via Ovid), Web of Science, and the Cochrane Register of Controlled Trials (CENTRAL), was performed until January 2021. Studies were included if they described standalone mental health and well-being apps for adults without a formal mental health diagnosis. The quality of all studies was assessed against the Mixed Methods Appraisal Tool. In addition, the Cochrane Risk-of-Bias tool (RoB-2) was used to assess randomized control trials (RCTs). Data were extracted using a modified extraction form from the Cochrane Handbook of Systematic Reviews. A narrative synthesis and meta-analysis were then undertaken to address the review aims. In total, 3156 abstracts were identified. Of these, 52 publications describing 48 MHapps met the inclusion criteria. Together, the studies evaluated interventions across 15 countries. Thirty-nine RCTs were identified suggesting some support for the role of individual MHapps in improving and promoting mental health and well-being. Regarding the pooled effect, MHapps, when compared to controls, showed a small effect for reducing mental health symptoms (k=19, Hedges g=-0.24, 95% CI -0.34 to -0.14; P<.001) and improving well-being (k=13, g=0.17, 95% CI 0.05-0.29, P=.004), and a medium effect for emotion regulation (k=6, g=0.49, 95% CI 0.23-0.74, P<.001). There is also a wide knowledge base of creative and innovative ways to engage users in techniques such as mood monitoring and guided exercises. Studies were generally assessed to contribute unclear or a high risk of bias, or to be of medium to low methodological quality. The emerging evidence for MHapps that promote positive mental health and well-being suggests promising outcomes. Despite a wide range of MHapps, few apps specifically promote emotion regulation. However, our findings may position emotion regulation as an important mechanism for inclusion in future MHapps. A fair proportion of the included studies were pilot or feasibility trials (k=17, 33%), and full-scale RCTs reported high attrition rates and nondiverse samples. Given the number and pace at which MHapps are being released, further robust research is warranted to inform the development and testing of evidence-based programs.","meta-analysis","JMIR Mental Health","1","10.2196/31170","https://consensus.app/papers/mobile-apps-that-promote-emotion-regulation-positive-eisenstadt-liverpool/1ccecaa908c051f980dd21288620ec12/"
"Brain-derived neurotrophic factor levels across psychiatric disorders: A systemic review and network meta-analysis","Abnormal BDNF levels are found in psychiatric disorders, with decreased levels in major depressive disorder and schizophrenia, and increased levels in PTSD.","Yazhu Zou, Yuan Zhang, Mengtian Tu, Yulan Ye, Mingmei Li, Rongting Ran, Z. Zou",2024,40,"","meta-analysis","Progress in Neuro-Psychopharmacology and Biological Psychiatry","1","10.1016/j.pnpbp.2024.110954","https://consensus.app/papers/brainderived-neurotrophic-factor-levels-across-zou-zhang/a04142b57b045e6f8205569f57608704/"
"Mindfulness-based interventions: an overall review","Mindfulness-based interventions (MBIs) are effective for improving various biopsychosocial conditions and are relatively safe, but more high-quality research is needed to confirm their cost-effectiveness and effectiveness in various health conditions.","Dexing Zhang, E. K. Lee, Eva Mak, CY Ho, S. Wong",2021,463,"This is an overall review on mindfulness-based interventions (MBIs). We identified studies in PubMed, EMBASE, CINAHL, PsycINFO, AMED, Web of Science and Google Scholar using keywords including 'mindfulness', 'meditation', and 'review', 'meta-analysis' or their variations. MBIs are effective for improving many biopsychosocial conditions, including depression, anxiety, stress, insomnia, addiction, psychosis, pain, hypertension, weight control, cancer-related symptoms and prosocial behaviours. It is found to be beneficial in the healthcare settings, in schools and workplace but further research is warranted to look into its efficacy on different problems. MBIs are relatively safe, but ethical aspects should be considered. Mechanisms are suggested in both empirical and neurophysiological findings. Cost-effectiveness is found in treating some health conditions. Inconclusive or only preliminary evidence on the effects of MBIs on PTSD, ADHD, ASD, eating disorders, loneliness and physical symptoms of cardiovascular diseases, diabetes, and respiratory conditions. Furthermore, some beneficial effects are not confirmed in subgroup populations. Cost-effectiveness is yet to confirm for many health conditions and populations. Many mindfulness systematic reviews and meta-analyses indicate low quality of included studies, hence high-quality studies with adequate sample size and longer follow-up period are needed. More research is needed on online mindfulness trainings and interventions to improve biopsychosocial health during the COVID-19 pandemic; Deeper understanding of the mechanisms of MBIs integrating both empirical and neurophysiological findings; Long-term compliance and effects of MBIs; and development of mindfulness plus (mindfulness+) or personalized mindfulness programs to elevate the effectiveness for different purposes.","systematic review","British Medical Bulletin","1","10.1093/bmb/ldab005","https://consensus.app/papers/mindfulnessbased-interventions-an-overall-review-zhang-lee/675c2932cb7459e99f1688e173b8376a/"
"Bridging Psychology and HRM in the Posthuman Era: A Bibliometric Exploration of Emotional Intelligence, Mental Health, and Employee Performance","Integrating psychology into HRM strategies, particularly through High-Performance Work Systems, improves employee engagement, job satisfaction, and mental health, with emotional intelligence playing a critical role in mitigating stress and burnout.","Hamsal, Marnis, Samsir, Raden Lestari Garnasih",2025,0,"This study investigates how psychological theories specifically emotional regulation, motivation, and personality traits enhance Human Resource Management (HRM) strategies, focusing on employee well-being and organizational performance. Employing a bibliometric and systematic review of 440 academic articles, it reveals that integrating psychology into HRM, particularly through High-Performance Work Systems (HPWS), leads to improved employee engagement, job satisfaction, and mental health. Emotional intelligence (EI) emerges as a critical factor, mitigating stress and burnout. Nonetheless, challenges like cultural diversity and resistance to change require context-specific interventions. This research offers a global perspective and practical recommendations to optimize HR practices through psychological principles.","systematic review","Journal of Posthumanism","1","10.63332/joph.v5i7.2782","https://consensus.app/papers/bridging-psychology-and-hrm-in-the-posthuman-era-a-hamsal-marnis/db2cd1cc5fbc5ec3b6229fef77d61d8b/"
