Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Effect of an Online Mindfulness-Based Stress Reduction Intervention on Postpandemic Era Nurses' Subjective Well-being, Job Burnout, and Psychological Adaptation","Online mindfulness-based stress reduction interventions can improve postpandemic era nurses' subjective well-being, reduce job burnout, and enhance their psychological adaptability, potentially promoting mindfulness in nursing.","LiHua Liu, Li Tian, Jing Jiang, Yanqi Zhang, Xin-li Chi, Weike Liu, Yunze Zhao, Ping Sun",2023,12,"This study explores the effects of an online mindfulness-based stress reduction intervention on postpandemic era nurses' subjective well-being, job burnout, and psychological adaptation. Previous studies on the psychological adaptability of nurses mainly focused on investigation rather than intervention. Ninety nurses were randomly classified into an intervention or control group. The intervention group received weekly online mindfulness-based stress reduction training for 8 weeks. The Subjective Well-being, Job Burnout, and Psychological Use scales were administered pre- and postintervention. Postintervention, nurses' positive emotions and life satisfaction significantly improved. Nurses' psychological adaptation was significantly higher postintervention than preintervention. The total scores for negative emotion, low personal accomplishment, and job burnout were significantly lower postintervention than preintervention. The scores for positive emotion and life satisfaction in the intervention group were significantly higher than those in the control group, and the scores for low personal accomplishment in the intervention group were significantly lower than those in the control group. Online mindfulness-based stress reduction interventions can improve nurses' subjective well-being, reduce job burnout, and improve their level of psychological adaptability. Moreover, it could promote nurses' ability to communicate mindfully with patients and their families. This intervention could help promote the development of mindfulness in the nursing field.","rct","Holistic Nursing Practice","2","10.1097/hnp.0000000000000603","https://consensus.app/papers/effect-of-an-online-mindfulnessbased-stress-reduction-liu-tian/96b58aeaffa15ff6a721c4bbaaeb4714/"
"Interventions combining mindfulness training with non-invasive brain stimulation and their impact on mental health outcomes: Protocol for a systematic review and meta-analysis of randomized controlled trials","Mindfulness training and non-invasive brain stimulation show promising results on mental health symptoms, but their combination needs further systematic review and meta-analysis.","Anastasia Demina, B. Petit, V. Meille, Florent Lebon, Benoit Trojak",2023,3,"Mindfulness training programs and non-invasive brain stimulation are both evidence-based interventions that have applications in mental health disorders. While both have showed promising results on a range of symptoms related to mental health, their combination has more recently grabbed the attention of researchers. There is a theoretical framework for their synergistic effects, and these effects can be tested through a variety of neurophysiological and clinical outcomes. This emerging field of research, which is regularly extended with new trials, has not yet been systematically reviewed. This systematic review protocol aims to present a rationale for combining these two interventions and to document the methodical approach to our systematic review before data extraction. Four electronic databases (Medline, EMBASE, CENTRAL, PsycINFO) and three clinical trial registries (Clinical Trials, EU Trials, WHO ICTRP) were searched. All randomized controlled trials testing the combination of mindfulness-based interventions and non-invasive brain stimulation in humans will be included. As primary outcome, data on change in anxiety and depression symptoms from baseline, and, as secondary outcomes, other mental health outcomes data will be gathered. Data will be extracted independently by two authors using a predefined extraction form. Depending on the clinical heterogeneity of the included studies, the research team will decide whether a quantitative synthesis is appropriate for each of the predefined outcomes. If there is considerable statistical heterogeneity, subgroup analyses and meta-regression will be performed. Bias will be assessed using a revised Cochrane risk-of-bias tool for randomized trials and the strength of evidence in our review will be assessed using the GRADE form in GRADEPro. We started our scoping searches in November 2022. This systematic review and meta-analysis protocol was finished and submitted before the end of the independent full-text selection process by two members of the team. Ethics approval and consent to participate were not applicable to our systematic review. Our dissemination plan includes the publication of our systematic review and meta-analysis in an international peer-reviewed journal as well as international communication of our results. PROSPERO registration number CRD42022353971.","systematic review","PLOS ONE","1","10.1371/journal.pone.0288692","https://consensus.app/papers/interventions-combining-mindfulness-training-with-demina-petit/f3b814150cd85f819c3e02fc17af6707/"
"Acceptance- and mindfulness-based interventions for the treatment of chronic pain: a meta-analytic review","Acceptance- and mindfulness-based interventions can be effective alternatives for chronic pain patients, with ACT showing higher effects on depression and anxiety than MBSR and MBCT.","M. Veehof, H. Trompetter, E. Bohlmeijer, Karlein M. G. Schreurs",2016,656,"The number of acceptance- and mindfulness-based interventions for chronic pain, such as acceptance and commitment therapy (ACT), mindfulness-based stress reduction (MBSR), and mindfulness-based cognitive therapy (MBCT), increased in recent years. Therefore an update is warranted of our former systematic review and meta-analysis of studies that reported effects on the mental and physical health of chronic pain patients. Pubmed, EMBASE, PsycInfo and Cochrane were searched for eligible studies. Current meta-analysis only included randomized controlled trials (RCTs). Studies were rated for quality. Mean quality did not improve in recent years. Pooled standardized mean differences using the random-effect model were calculated to represent the average intervention effect and, to perform subgroup analyses. Outcome measures were pain intensity, depression, anxiety, pain interference, disability and quality of life. Included were twenty-five RCTs totaling 1285 patients with chronic pain, in which we compared acceptance- and mindfulness-based interventions to the waitlist, (medical) treatment-as-usual, and education or support control groups. Effect sizes ranged from small (on all outcome measures except anxiety and pain interference) to moderate (on anxiety and pain interference) at post-treatment and from small (on pain intensity and disability) to large (on pain interference) at follow-up. ACT showed significantly higher effects on depression and anxiety than MBSR and MBCT. Studies' quality, attrition rate, type of pain and control group, did not moderate the effects of acceptance- and mindfulness-based interventions. Current acceptance- and mindfulness-based interventions, while not superior to traditional cognitive behavioral treatments, can be good alternatives.","meta-analysis","Cognitive Behaviour Therapy","1","10.1080/16506073.2015.1098724","https://consensus.app/papers/acceptance-and-mindfulnessbased-interventions-for-the-veehof-trompetter/c7b0dc9d3bed5d1da7417bf4693df41f/"
"Comparing the effectiveness of mind–body practices (MBPs) and various psychological methods on occupational stress among healthcare workers: a network meta-analysis of randomized controlled trials","Mind-body practices, particularly yoga, are effective in reducing occupational stress among healthcare workers.","Yinjuan Zhang, Jicheng Sun, Chao Wu, Yue Fei, Wendong Hu, Hongjuan Lang",2024,5,"The purpose of this study is to compare the efficacy of mind-body practices (MBPs) and multiple psychological methods, and identify the optimal method for relieving work-related stress among healthcare workers (HCWs) by network meta-analysis (NMA). We applied six electronic databases, namely PubMed, Web of Science, Embase, PsycINFO, Cochrane, and Chinese National Knowledge Infrastructure to identify relevant RCTs from inception to September 16, 2023, and implemented a search strategy based on the PICOS principles. Data selection, extraction, and analysis of bias were carried out independently and in duplicate by separate researchers. State 16.0 was used to conduct NMA for comparing the effectiveness of various therapies. We identified 23 studies including MBPs and three different psychological therapies, namely mindfulness-related therapy (MRT), psychoeducational therapy (PT), and comprehensive therapy (CT), which were divided into eleven specific techniques, namely yoga, meditation techniques (MT), Qigong, muscle relaxation(MR), biofeedback therapy (BT), mindfulness-based interventions (MBIs), modified mindfulness-based stress reduction (MBSR-M), mindfulness-based interventions combined with others (MBIs-C), mindfulness-based awareness(MBA), PT and CT. Our NMA results of MBPs and three psychological therapies showed MBPs (SMD = -0.90, CrI:-1.26, -0.05, SUCRA = 99%) were effective for occupational stress in HCWs, followed by MRT(SMD = -0.48, CrI:-0.87, -0.08, SUCRA = 66.5%). NMA results of eleven specific techniques showed yoga (SMD = 1.36, CrI:0.91, 1.81, SUCRA = 97.5%) was the most effective technique in relieving the stress of HCWs, followed by MR (SMD = 1.36, CrI:0.91, 1.81, SUCRA = 87.3%). Our study suggested MBPs may be the most effective intervention to improve the occupational stress of HCWs. Furthermore, yoga is likely to be the most optimal of MBPs. Hospital managers should attach importance to yoga in addressing occupational stress among medical workers.","meta-analysis","BMC Health Services Research","1","10.1186/s12913-024-11437-7","https://consensus.app/papers/comparing-the-effectiveness-of-mind%E2%80%93body-practices-mbps-zhang-sun/416d6595138b561a8c6b210795834c6e/"
"Psychological Interventions and Those With Elements of Positive Psychology for Child and Youth Mental Health During the COVID-19 Pandemic: Literature Review, Lessons Learned, and Areas for Future Knowledge Dissemination","Positive psychological interventions during the COVID-19 pandemic generally improved youth mental health, but their effects on depression and anxiety were less clear.","Lynnette-Natalia Lyzwinski, Jennifer Zwicker, Sheila Mcdonald, Suzanne C. Tough",2024,4,"There was a marked decline in child and teenage mental health worldwide during the pandemic, with increasing prevalence of depression, anxiety, and suicide. Research indicates that positive psychological interventions may be beneficial for mental health. The aims of this review were to evaluate positive psychological interventions for child and youth mental health implemented during the COVID-19 pandemic and assess overall effectiveness for mental health and knowledge. We undertook a literature search of PubMed, MEDLINE, and Google Scholar for all eligible studies on digital and hybrid in-person psychological interventions for youth mental health during the COVID-19 pandemic. A particular emphasis was placed on positive psychological interventions or interventions that had components of positive psychology, including gratitude, acceptance, positive emotions, or resilience building. A total of 41 interventions were included in this review. Most of the interventions were digital. Overall, most of the interventions assisted with one or more mental health or psychological indicators, such as depression, anxiety, posttraumatic stress disorder, stress, and resilience. However, findings were mixed when it came to targeting both depression and anxiety together. The interventions that promoted youth mental health most often had a range of diverse positive psychology components and were evidence based. Not all studies measured changes in mindfulness. Few studies examined knowledge acquired on mental health self-care, managing mental health problems, knowledge of positive psychological techniques, mindfulness knowledge, or mental health self-efficacy. Diverse multicomponent interventions appear to assist with youth mental health overall, although their effects on both depression and anxiety are less clear. There is also a need for more research on knowledge gains to determine whether the interventions improved knowledge on mental health-supportive behaviors, which may be sustained beyond the intervention. Finally, more studies need to evaluate whether the interventions assisted with increasing self-efficacy for practicing positive psychological techniques as well as changes in mindfulness levels. Future studies should not only assess effectiveness for mental health outcomes but also assess knowledge translation, with valid measures of knowledge and self-efficacy for mental health-supportive behaviors and positive psychological skills acquired (eg, the ability to practice mindfulness).","systematic review","JMIR Pediatrics and Parenting","1","10.2196/59171","https://consensus.app/papers/psychological-interventions-and-those-with-elements-of-lyzwinski-zwicker/1fad555aaaa152c795bc4c2a9c3f0a29/"
"Mindfulness-based interventions for patients with schizophrenia spectrum disorders: A systematic review of the literature","Mindfulness-based interventions show potential benefits for patients with schizophrenia spectrum disorder, including reduced negative symptoms, increased well-being, and decreased hospitalization rates.","M. Sabé, Raoul Kohler, N. Pérez, Mathilde Sauvain-Sabé, Othman Sentissi, Françoise Jermann, P. Prada, Nader Perroud, K. Böge",2023,21,"","systematic review","Schizophrenia Research","1","10.1016/j.schres.2023.12.011","https://consensus.app/papers/mindfulnessbased-interventions-for-patients-with-sab%C3%A9-kohler/27a5495669fd51229fe04240ac544f73/"
"Effectiveness of an online mindfulness based stress reduction intervention on psychological distress among patients with COVID19 after hospital discharge","Online Mindfulness-Based Stress Reduction (MBSR) training programs effectively reduce depression, stress, and anxiety in COVID-19 patients after hospital discharge.","Maryam Mozaffari, Manijeh Naderi, Hosein Zahednezhad, Fataneh Ghadirian",2025,1,"Given the high prevalence of psychological complications during pandemics such as COVID-19, it is imperative to identify effective psychological interventions that can improve the mental health of patients and community members. The effectiveness of mindfulness-based intervention in discharged patients with infectious respiratory diseases, particularly during pandemics, has been examined in a limited number of studies. This study aimed to investigate the effectiveness of an online Mindfulness-Based Stress Reduction (MBSR) training program in alleviating psychological distress, depression, anxiety, and stress among patients who have passed the acute phase of COVID-19 and have been discharged from the hospital. This was a quasi-experimental study included 70 hospitalized patients with COVID-19 (29 [41.4%] men and 41 [58.6%] women) who were discharged from three teaching hospitals in Tehran, Iran, between September 11, 2021, and January 10, 2022 were selected by convenience sampling. Participants were randomly assigned to either the control or intervention group (35 per group). The intervention group received a 4-week online MBSR training program based on Jon Kabat-Zinn's recommendations (2003), while the control group followed the routine hospital discharge plan. Research data were collected using the Lovibond (1995) Depression, Anxiety, and Stress Scale (DASS). The results were compared before and after the intervention. Data analysis was conducted using SPSS version 21, employing descriptive statistics as well as paired and independent sample t-tests. Cohen's d was used to determine effect sizes. The post-test score of stress after the online MBSR training program for 4 weeks significantly decreased in the MBSR group to 12.59 ± 6.77 compared with the control group which had a score of 22.60 ± 10.82(p < 0.001). The total anxiety score significantly decreased, with scores of 8.68 ± 6.52 for the MBSR group versus 18.16 ± 13.37 for the control group (p < 0.001). The depression score in the intervention group (8.68 ± 6.52) was significantly lower compared to the depression score in the control group (18.16 ± 13.37) after the intervention (p < 0.001). This study provides preliminary evidence that online MBSR intervention can serve as an effective measure to reduce depression, stress and anxiety during pandemics such as the COVID-19 crisis. Policymakers and healthcare managers can integrate public mindfulness-based intervention training into crisis management planning to reduce psychological complications and enhance resilience during disasters such as the COVID-19 pandemic.Trial registration. The current study was approved by the Research Ethics Committee of the Faculty of Pharmacy, Nursing and Midwifery of Shahid Beheshti University of Medical Sciences on 10/08/2021 with the registration code IR.SBMU.PHARMACY.REC.1400. 108. In addition, the study protocol was registered with the Iranian Clinical Trial Registration Center on 03/06/2022 under the code IRCT20210715051896N1.","rct","Scientific Reports","1","10.1038/s41598-025-11289-z","https://consensus.app/papers/effectiveness-of-an-online-mindfulness-based-stress-mozaffari-naderi/2f0cb28715af5e16aa209338067136c4/"
"Mindfulness- and acceptance-based interventions for patients with fibromyalgia – A systematic review and meta-analyses","Mindfulness- and acceptance-based interventions show promising but uncertain health effects for patients with fibromyalgia, including reduced pain, depression, anxiety, and improved sleep quality.","T. Haugmark, K. Hagen, G. Smedslund, H. Zangi",2019,106,"To analyze health effects of mindfulness- and acceptance-based interventions, including mindfulness-based stress reduction (MBSR), mindfulness-based cognitive therapy (MBCT) and acceptance and commitment therapy (ACT). Additionally, we aimed to explore content and delivery components in terms of procedure, instructors, mode, length, fidelity and adherence in the included interventions. We performed a systematic literature search in the databases MEDLINE, PsychINFO, CINAHL, EMBASE, Cochrane Central and AMED from 1990 to January 2019. We included randomized and quasi-randomized controlled trials analyzing health effects of mindfulness- and acceptance-based interventions for patients with fibromyalgia compared to no intervention, wait-list control, treatment as usual, or active interventions. MBSR combined with other treatments were included. Predefined outcomes were pain, fatigue, sleep quality, psychological distress, depression, anxiety, mindfulness, health-related quality of life and work ability. The Template for Intervention Description and Replication (TIDieR) checklist and guide was used to explore content and delivery components in the interventions. Meta-analyses were performed, and GRADE was used to assess the certainty in the evidence. The search identified 4430 records, of which nine original trials were included. The vast majority of the participants were women. The analyses showed small to moderate effects in favor of mindfulness- and acceptance-based interventions compared to controls in pain (SMD -0.46 [95% CI -0.75, -0.17]), depression (SMD -0.49 [95% CI -0.85, -0.12]), anxiety (SMD -0.37 [95% CI -0.71, -0.02]), mindfulness (SMD -0.40 [-0.69, -0.11]), sleep quality (SMD -0.33 [-0.70, 0.04]) and health-related quality of life (SMD -0.74 [95% CI -2.02, 0.54]) at end of treatment. The effects are uncertain due to individual study limitations, inconsistent results and imprecision. Health effects of mindfulness- and acceptance-based interventions for patients with fibromyalgia are promising but uncertain. Future trials should consider investigating whether strategies to improve adherence and fidelity of mindfulness- and acceptance-based interventions can improve health outcomes.","meta-analysis","PLoS ONE","1","10.1371/journal.pone.0221897","https://consensus.app/papers/mindfulness-and-acceptancebased-interventions-for-haugmark-hagen/10b0e8a26b125fa694bd12306acb62f6/"
"Effect of kindness-based meditation on health and well-being: a systematic review and meta-analysis.","Kindness-based meditation moderately reduces self-reported depression and improves mindfulness, compassion, and self-compassion, potentially benefiting individuals and communities through improved well-being and social interaction.","J. Galante, Ignacio Galante, Marie-Jet Bekkers, J. Gallacher",2014,356,"Kindness-based meditation (KBM) is a rubric covering meditation techniques developed to elicit kindness in a conscious way. Some techniques, for example, loving-kindness meditation and compassion meditation, have been included in programs aimed at improving health and well-being. Our aim was to systematically review and meta-analyze the evidence available from randomized controlled trials (RCTs) comparing the effects of KBM on health and well-being against passive and active control groups in patients and the general population. Searches were completed in March 2013. Two reviewers applied predetermined eligibility criteria (RCTs, peer-reviewed publications, theses or conference proceedings, adult participants, KBM interventions) and extracted the data. Meta-analyses used random-effects models. Twenty-two studies were included. KBM was moderately effective in decreasing self-reported depression (standard mean difference [Hedges's g] = -0.61, 95% confidence interval [CI] [-1.08, -0.14]) and increasing mindfulness (Hedges's g = 0.63, 95% CI [0.22, 1.05]), compassion (Hedges's g = 0.61, 95% CI [0.24, 0.99]) and self-compassion (Hedges's g = 0.45, 95% CI [0.15, 0.75]) against passive controls. Positive emotions were increased (Hedges's g = 0.42, 95% CI [0.10, 0.75]) against progressive relaxation. Exposure to KBM may initially be challenging for some people. RESULTS were inconclusive for some outcomes, in particular against active controls. The methodological quality of the reports was low to moderate. RESULTS suffered from imprecision due to wide CIs deriving from small studies. KBM showed evidence of benefits for the health of individuals and communities through its effects on well-being and social interaction. Further research including well-conducted large RCTs is warranted.","meta-analysis","Journal of consulting and clinical psychology","1","10.1037/a0037249","https://consensus.app/papers/effect-of-kindnessbased-meditation-on-health-and-galante-galante/cf4cf11eafe658dda9700f90d79f5d9c/"
"A mindfulness meditation mobile app improves depression and anxiety in adults with sleep disturbance: Analysis from a randomized controlled trial.","A meditation app may improve depression and anxiety in adults with sleep disturbance, driven by improvements in pre-sleep arousal.","J. Huberty, M. Puzia, Jeni Green, R. Vlisides-Henry, L. Larkey, Michaela Irwin, A. Vranceanu",2021,48,"","rct","General hospital psychiatry","1","10.1016/j.genhosppsych.2021.09.004","https://consensus.app/papers/a-mindfulness-meditation-mobile-app-improves-depression-huberty-puzia/1836ea663e8d53f592247abcc16c2308/"
"A randomized clinical trial of mindfulness meditation versus exercise in Parkinson’s disease during social unrest","Mindfulness meditation is a promising strategy for managing depressive symptoms and maintaining emotional stability in Parkinson's disease patients, with comparable benefits on cognitive performance.","J. Kwok, E. P. Choi, J. Y. Wong, K. Lok, Murphy Ho, D. Y. Fong, J. Kwan, S. Pang, M. Auyeung",2023,25,"Clinical practice guidelines support resilience training and exercise for patients with Parkinson's disease (PD). This assessor-blinded, randomized clinical trial aimed to compare the effects of a modified mindfulness meditation program versus stretching and resistance training exercise (SRTE) in patients with mild-to-moderate PD. A total of 126 potential participants were enrolled via convenience sampling, of which 68 eligible participants were randomized 1:1 to receive eight weekly 90-min sessions of mindfulness meditation or SRTE. Compared to the SRTE group, generalized estimating equation analyses revealed that the mindfulness group had significantly better improvement in outcomes, particularly for improving depressive symptoms (d, -1.66; 95% CI, -3.31 to -0.02) at week 8 and maintaining emotional non-reactivity at week 20 (d, 2.08; 95% CI, 0.59 to 3.56). Both groups demonstrated significant immediate, small-moderate effects on cognition (effect size [d] = 0.36-0.37, p = 0.006-0.011). Compared with the SRTE, mindfulness meditation appeared to be a feasible and promising strategy for managing depressive symptoms and maintaining emotional stability, with comparable benefits on cognitive performance. To combat the psychospiritual and cognitive sequelae of social unrest and COVID-19 pandemic, the integration of mindfulness training into motor-oriented PD rehabilitation protocols is recommended to strengthen the resilience and minimize the psycho-cognitive comorbidities among patients with mild-to-moderate PD.Trial Registration: HKU Clinical Trials Registry identifier: HKUCTR-2681.","rct","NPJ Parkinson's Disease","1","10.1038/s41531-023-00452-w","https://consensus.app/papers/a-randomized-clinical-trial-of-mindfulness-meditation-kwok-choi/f57c0fd374ca5cb3ae7fe6f9379c451e/"
"Effectiveness of a mindfulness- and compassion-based online intervention for physician burnout: A randomized controlled trial with mediation and clinical outcome analyses.","The IBAP online program significantly reduced physician burnout and perceived medical errors, with mindfulness and self-compassion playing key roles in this process.","Francisco J. Villalón, Alejandro Hirmas, Adrian P Mundt, Danilo Quiroz",2025,0,"","rct","General hospital psychiatry","1","10.1016/j.genhosppsych.2025.09.012","https://consensus.app/papers/effectiveness-of-a-mindfulness-and-compassionbased-villal%C3%B3n-hirmas/19d1c97d8f3e5e25b845b092e6fc97a5/"
"Experimental Mindfulness Intervention in an Emergency Department for Stress Management and Development of Positive Working Environment","Mindfulness meditation is an easy, affordable, and accessible method for nurses in Emergency Departments to improve cognitive functions, professional relationships, personal satisfaction, sleep rate, negative emotions, and behaviors.","Alexandros Argyriadis, Louiza Ioannidou, Ioannis Dimitrakopoulos, M. Gourni, Georgia Ntimeri, Chrisi Vlachou, A. Argyriadi",2023,18,"Mindfulness-based interventions have increasingly gained the interest of health professionals in the last decade, especially practices that are short, economical, easily accessible, and physically, cognitively, and psychologically compelling. Nurses of Emergency Departments are a special, dynamic, but at the same time vulnerable group of health professionals who work in shifts and face multiple challenges. Considering the recent literature and the fact that stress and a hostile work environment are the top ranked health professionals' challenges, there is a need for a further study of the use of mindfulness. This study aimed to investigate the effect of the application of mindfulness on nurses in the Emergency Department on several factors related to daily nursing practice and that directly affect these specific health professionals. This experimental study was performed on 14 participating nurses in the Emergency Department of a Public General Hospital in Athens, randomized into two groups: a control and an intervention group. The data collection tools were two digital smart devices, participatory observation, and semi-structured interviews. By practicing mindfulness meditation, the participating nurses in the intervention group showed improvement in their cognitive functions (attention, thinking, memory, concentration), professional interpersonal relationships, personal satisfaction and communication with patients and caregivers, sleep rate, negative emotions, and behaviors. The findings suggest that the application of mindfulness practices should be considered an easy, affordable, economical, accessible, and effective method that nurses can use to strengthen and empower themselves, enjoying its multiple benefits. The effectiveness of the application of mindfulness remains an important issue for future research in other health professionals as well.","rct","Healthcare","","10.3390/healthcare11060879","https://consensus.app/papers/experimental-mindfulness-intervention-in-an-emergency-argyriadis-ioannidou/eabba950fc9c5f12816823820ffe0bb9/"
"The neuroscience of compassion: a scoping review of the literature on the neuroscience of compassion and compassion-related therapies","Compassion-based training may lead to neuroplastic changes in the brain, enhancing overall well-being, resilience, and compassionate care among healthcare professionals.","Harshita Kamal, Orla Mitchell, Claire O'Doherty, Laura Delaney, Michael O'Connor, Emma O'Hora, Linda Kelly, Michael Connaughton, D. Roddy, Caragh Behan",2025,2,"Compassion is the emotion that motivates people to relieve the physical, emotional, or mental pains of others. Engaging in compassionate behaviour has been found to enhance psychological wellness and resilience. However, constant displays of compassionate behaviour can lead to burnout particularly for healthcare workers who inherently practise compassion day to day. This burnout can be relieved by Compassion focused meditation. The aim of this review is to identify neuroplastic changes in the brain associated with meditation, with a focus on compassion and compassion related meditation. Based on PRISMA guidelines, we conducted a scoping review of studies which described neuroplastic effects of meditation, focusing on compassion-based training. Studies were excluded if they (i) included multiple meditation practices or (ii) included participant populations with psychiatric/neuropsychiatric history (except anxiety or depression) or (iii) included exclusively ageing populations. The results of the reviewed studies showed various neurological changes in regions of the brain as a result of compassion based training. These regions include amygdala, the anterior insula, medial prefrontal cortex, medial orbitofrontal cortex and structures within the dopamine system. This review highlights that compassion-based training could lead to neuroplastic changes which interconnect to enhance overall well-being, resilience and compassionate care among health-care professionals. However, further work is required to establish conclusive evidence of its sustained benefit and cost-effectiveness, as well as its utility in a healthcare setting.","systematic review","Irish Journal of Psychological Medicine","1","10.1017/ipm.2025.7","https://consensus.app/papers/the-neuroscience-of-compassion-a-scoping-review-of-the-kamal-mitchell/83e5338947f05f1297881d25bf4cae47/"
"Using an Electronic Mindfulness-based Intervention (eMBI) to improve maternal mental health during pregnancy: Results from a randomized controlled trial","The electronic mindfulness-based intervention (eMBI) effectively reduces pregnancy-related anxiety and prevents postpartum depression, but does not show effectiveness in general depressive or anxiety symptoms.","K. Hassdenteufel, Mitho Müller, Harald Abele, S. Brucker, J. Graf, Stephan Zipfel, A. Bauer, P. Jakubowski, J. Pauluschke-Fröhlich, Markus Wallwiener, S. Wallwiener",2023,20,"","rct","Psychiatry Research","1","10.1016/j.psychres.2023.115599","https://consensus.app/papers/using-an-electronic-mindfulnessbased-intervention-embi-hassdenteufel-m%C3%BCller/08e7080726c957bc9b49f15b2d649229/"
"The Effect of Mindfulness-based Programs on Cognitive Function in Adults: A Systematic Review and Meta-analysis","Mindfulness-based programs show a small but positive effect on cognitive performance, particularly in executive function and working memory, but not in active comparators.","T. Whitfield, T. Barnhofer, Rebecca L. Acabchuk, Avi Cohen, Michael Lee, Marco Schlosser, E. Arenaza‐Urquijo, Adriana Böttcher, Willoughby B. Britton, Nina Coll-Padros, F. Collette, G. Chételat, Sophie Dautricourt, Harriet Demnitz-King, Travis Dumais, O. Klimecki, Dix Meiberth, Inès Moulinet, Theresa Müller, E. Parsons, Lauren Sager, Lena Sannemann, Jodi Scharf, A. Schild, E. Touron, M. Wirth, Z. Walker, Ethan Moitra, A. Lutz, S. Lazar, David R. Vago, N. Marchant",2021,116,"Mindfulness-based programs (MBPs) are increasingly utilized to improve mental health. Interest in the putative effects of MBPs on cognitive function is also growing. This is the first meta-analysis of objective cognitive outcomes across multiple domains from randomized MBP studies of adults. Seven databases were systematically searched to January 2020. Fifty-six unique studies (n = 2,931) were included, of which 45 (n = 2,238) were synthesized using robust variance estimation meta-analysis. Meta-regression and subgroup analyses evaluated moderators. Pooling data across cognitive domains, the summary effect size for all studies favored MBPs over comparators and was small in magnitude (g = 0.15; [0.05, 0.24]). Across subgroup analyses of individual cognitive domains/subdomains, MBPs outperformed comparators for executive function (g = 0.15; [0.02, 0.27]) and working memory outcomes (g = 0.23; [0.11, 0.36]) only. Subgroup analyses identified significant effects for studies of non-clinical samples, as well as for adults aged over 60. Across all studies, MBPs outperformed inactive, but not active comparators. Limitations include the primarily unclear within-study risk of bias (only a minority of studies were considered low risk), and that statistical constraints rendered some p-values unreliable. Together, results partially corroborate the hypothesized link between mindfulness practices and cognitive performance. This review was registered with PROSPERO [CRD42018100904].","meta-analysis","Neuropsychology Review","1","10.1007/s11065-021-09519-y","https://consensus.app/papers/the-effect-of-mindfulnessbased-programs-on-cognitive-whitfield-barnhofer/174089e46f3a5c3194db0973d31764a8/"
"A meta-analysis of the association between mindfulness and motivation","Mindfulness practice is positively correlated with intrinsic motivation and total motivation, but not with extrinsic motivation or amotivation.","Li-ying Li, Xue Meng, Wen-ting Hu, Jiakai Geng, Tian-hua Cheng, Jiapeng Luo, Ming-yu Hu, Hai-yue Li, Yi Wang, Yan-yu Wang",2023,22,"Mindfulness reflects attention to the present moment in a non-judgmental way and has been linked to individual autonomy and motivation, but conclusions are inconsistent. The purpose of this review was to summarize previous studies to explore the relationship between mindfulness and motivation and its intervention effects. Literature searches were conducted in five electronic databases. Both correlational studies assessing the association between motivation and mindfulness and experimental studies to verify the effect of intervention were included. Six papers with seven intervention studies and twenty-three papers with twenty-seven correlational studies met the inclusion criteria. Meta-analysis showed that mindfulness was positively correlated with intrinsic motivation ( = 0.28, < 0.0001) and total motivation ( = 0.37, < 0.0001) but had no significant correlation with extrinsic motivation ( = 0.01, = 0.93) or amotivation ( = -0.17, = 0.14). Effect-size estimates suggested that mindfulness intervention was beneficial to motivation promotion, but the effect was at a low level ( = 0.12). We found consistent support for mindfulness practice relating to motivation promotion, especially on intrinsic motivation development. However, there was still a portion of heterogeneity that could not be explained and needed to be identified in future studies.","meta-analysis","Frontiers in Public Health","1","10.3389/fpubh.2023.1159902","https://consensus.app/papers/a-metaanalysis-of-the-association-between-mindfulness-and-li-meng/69ead69b3f0555b9bf17953c980503b6/"
