Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"A Systematic Review of Positive Psychology Interventions (PPIs) to Improve the Health Behaviours, Psychological Wellbeing and/or Physical Health of Police Staff","Positive psychology interventions, such as mindfulness and expressive writing, show promise in improving the health and wellbeing of police staff.","Dora Kukucska, Jamie M Whitehall, G. Shorter, N. Howlett, Kevin Wyld, A. Chater",2023,9,"This review aimed to assess the use of positive psychology interventions (PPIs), such as using positive mantras, expressive writing, or gratitude diaries, to improve the health behaviours, psychological wellbeing and/or physical health of police staff. The review was registered on PROSPERO before 16 electronic databases were searched for published articles between January 1999 and February 2022. Included studies offered PPIs to improve the physical health (body mass index, blood pressure), psychological well-being (stress, anxiety, mood, emotion, depression, self-efficacy), or health behaviours (physical activity, sitting times, dietary habits, alcohol, or tobacco use) of police staff. The mixed methods appraisal tool (MMAT) was used to assess the risk of bias of included papers. The initial search yielded 4560 results; with 3385 papers remaining after duplicates were removed. Of these, 15 studies were included in the final review. Intervention types included mindfulness-based resilience training ( n  = 11), physical or wellness practice classes ( n  = 1), role-play and scenario-based interventions ( n  = 2) and expressive writing ( n  = 1). Mindfulness-based interventions improved many psychological wellbeing facets such as anxiety, depression, negative affect and quality of life. Limited improvements were observed for some health behaviours such as alcohol consumption and in self-reported general health. Expressive writing and role-play-based interventions were effective in reducing stress and anxiety, however, improvement in depression scores were inconsistent across studies. Positive psychology interventions are promising to support the health and wellbeing of police staff. Future research should investigate their mechanisms of action to support future innovation in support for police wellbeing.","systematic review","Journal of Police and Criminal Psychology","1","10.1007/s11896-023-09579-1","https://consensus.app/papers/a-systematic-review-of-positive-psychology-interventions-kukucska-whitehall/61432c5508ea51d3a9eb38fbe3b85d41/"
"Digital interventions for the treatment of depression: A meta-analytic review.","Digital interventions show efficacy and effectiveness in treating depression, but reported effect sizes may be exaggerated due to publication bias and compliance challenges remain.","Isaac Moshe, Yannik Terhorst, Paula Philippi, M. Domhardt, P. Cuijpers, I. Cristea, L. Pulkki-Råback, H. Baumeister, L. Sander",2021,276,"The high global prevalence of depression, together with the recent acceleration of remote care owing to the COVID-19 pandemic, has prompted increased interest in the efficacy of digital interventions for the treatment of depression. We provide a summary of the latest evidence base for digital interventions in the treatment of depression based on the largest study sample to date. A systematic literature search identified 83 studies (N = 15,530) that randomly allocated participants to a digital intervention for depression versus an active or inactive control condition. Overall heterogeneity was very high (I2 = 84%). Using a random-effects multilevel metaregression model, we found a significant medium overall effect size of digital interventions compared with all control conditions (g = .52). Subgroup analyses revealed significant differences between interventions and different control conditions (WLC: g = .70; attention: g = .36; TAU: g = .31), significantly higher effect sizes in interventions that involved human therapeutic guidance (g = .63) compared with self-help interventions (g = .34), and significantly lower effect sizes for effectiveness trials (g = .30) compared with efficacy trials (g = .59). We found no significant difference in outcomes between smartphone-based apps and computer- and Internet-based interventions and no significant difference between human-guided digital interventions and face-to-face psychotherapy for depression, although the number of studies in both comparisons was low. Findings from the current meta-analysis provide evidence for the efficacy and effectiveness of digital interventions for the treatment of depression for a variety of populations. However, reported effect sizes may be exaggerated because of publication bias, and compliance with digital interventions outside of highly controlled settings remains a significant challenge. (PsycInfo Database Record (c) 2021 APA, all rights reserved).","meta-analysis","Psychological bulletin","1","10.1037/bul0000334","https://consensus.app/papers/digital-interventions-for-the-treatment-of-depression-a-moshe-terhorst/abc91eb356815b50b5b974e7cca7416d/"
"Fostering resilience in adolescence and young adulthood: Considerations for evidence-based, patient-centered oncology care","Multicomponent programs incorporating stress management, mindfulness, gratitude, and positive reappraisal coping strategies may promote resilience in adolescents and young adults with cancer.","J. Salsman, Abby R. Rosenberg",2024,16,"Adolescence and young adulthood are times of growth and change. For adolescents and young adults (AYAs) who are diagnosed with cancer, the demands of illness may compound normal developmental challenges and adversely affect physical, emotional, and social health. Nevertheless, AYAs have a tremendous capacity for psychosocial adaptation and resilience. Informed by the Transactional Model of Stress and Coping, observational studies in AYA oncology suggest consistent individual, social, and existential resources that may promote resilience. To date, few interventions have been designed to examine whether resilience can be taught and whether doing so affects patient-centered outcomes. Findings point to the potential value of multicomponent programs that include various skills-building strategies, such as stress management, mindfulness, gratitude, and positive reappraisal coping, among others. New research directions include the need to evaluate delivery strategies to enhance participant adherence and retention (e.g., eHealth modalities, optimization studies) and to examine program effectiveness in community-based oncology practices (e.g., less resource-rich settings in which most AYAs receive care). Ultimately, this scholarship may inform, refine, and strengthen intervention science in resilience more broadly.","","Cancer","1","10.1002/cncr.35182","https://consensus.app/papers/fostering-resilience-in-adolescence-and-young-adulthood-salsman-rosenberg/4c48ad61df9d506096f92c1267969426/"
"Second Wave Positive Psychology: Exploring the Positive–Negative Dialectics of Wellbeing","The second wave of positive psychology explores the dialectical nature of flourishing, recognizing that positive and negative experiences interact in complex ways to shape wellbeing.","T. Lomas, Itai Ivtzan",2016,299,"Positive psychology has tended to be defined in terms of a concern with ‘positive’ psychological qualities and states. However, critics of the field have highlighted various problems inherent in classifying phenomena as either ‘positive’ or ‘negative.’ For instance, ostensibly positive qualities (e.g., optimism) can sometimes be detrimental to wellbeing, whereas apparently negative processes (like anxiety) may at times be conducive to it. As such, over recent years, a more nuanced ‘second wave’ of positive psychology has been germinating, which explores the philosophical and conceptual complexities of the very idea of the ‘positive.’ The current paper introduces this emergent second wave by examining the ways in which the field is developing a more subtle understanding of the dialectical nature of flourishing (i.e., involving a complex and dynamic interplay of positive and negative experiences). The paper does so by problematizing the notions of positive and negative through seven case studies, including five salient dichotomies (such as optimism vs. pessimism) and two complex processes (posttraumatic growth and love). These case studies serve to highlight the type of critical, dialectical thinking that characterises this second wave, thereby outlining the contours of the evolving field.","","Journal of Happiness Studies","1","10.1007/s10902-015-9668-y","https://consensus.app/papers/second-wave-positive-psychology-exploring-the-lomas-ivtzan/b887320c91cf5915860ccf8a851b533d/"
"Effects of eHealth interventions on stress reduction and mental health promotion in healthcare professionals: A systematic review.","EHealth interventions, particularly self-guided and 'third-wave' psychotherapy programs, can significantly reduce stress and promote mental health in healthcare professionals.","Yolanda López-del-Hoyo, Selene Fernández-Martínez, Adrián Pérez-Aranda, Alberto Barceló-Soler, Marco Bani, Selena Russo, Fernando Urcola-Pardo, M. Strepparava, J. García-Campayo",2023,20,"To evaluate the effectiveness of eHealth interventions to reduce stress and promote mental health in healthcare professionals, and to compare the efficacy of different types of programs (guided vs. self-guided; 'third-wave' psychotherapies vs. other types). Healthcare workers present high levels of stress, which constitutes a risk factor for developing mental health problems such as depression and anxiety. eHealth interventions have been designed to reduce these professional's stress considering that the characteristics of this delivery method make it a cost-effective and very appealing alternative because of its fast and easy access. A systematic review of quantitative studies. A comprehensive database search for quantitative studies was conducted in PubMed, EMBASE and Cochrane (until 1 April 2022). The systematic review was conducted in accordance with the PRISMA and SWiM reporting guidelines. The quality of the studies was assessed using the National Heart, Lung and Blood Institute tools. The abstracts of 6349 articles were assessed and 60 underwent in-depth review, with 27 fulfilling the inclusion criteria. The interventions were classified according to their format (self-guided vs. guided) and contents ('third-wave' psychotherapies vs. others). Twenty-two interventions emerged, 13 of which produced significant posttreatment reductions in stress levels of health professionals (9 self-guided, 8 'third wave' psychotherapies). Significant effects in improving depressive symptomatology, anxiety, burnout, resilience and mindfulness, amongst others, were also found. The evidence gathered in this review highlights the heterogeneity of the eHealth interventions that have been studied; self-guided and 'third-wave' psychotherapy programs are the most common, often with promising results, although the methodological shortcomings of most studies hinder the extraction of sound conclusions. PROSPERO CRD42022310199. No Patient or Public Contribution.","systematic review","Journal of clinical nursing","1","10.1111/jocn.16634","https://consensus.app/papers/effects-of-ehealth-interventions-on-stress-reduction-and-l%C3%B3pez-del-hoyo-fern%C3%A1ndez-mart%C3%ADnez/c097f5d850075db1a443c3a20679156a/"
"Acceptance and commitment therapy versus mindfulness-based stress reduction for newly diagnosed head and neck cancer patients: A randomized controlled trial assessing efficacy for positive psychology, depression, anxiety, and quality of life","Acceptance and commitment therapy (ACT) and mindfulness-based stress reduction (MBSR) both improve positive psychology, quality of life, and psychological complications in newly diagnosed head and neck cancer patients.","Zhenghou Zhang, Mohammad Farris Iman Leong Bin Abdullah, Nurul Izzah Shari, Ping Lu",2022,32,"Head and neck cancer patients are vulnerable to various psychological complications due to the effects of both cancer itself and cancer treatment on patients' appearance and physical well-being. Nevertheless, few data have been obtained on effective psychosocial interventions that could protect this group of cancer patients' psychological well-being. Therefore, this three-armed, parallel-group, double-blind, randomized control trial (RCT) aims to evaluate and compare the effects of acceptance and commitment therapy (ACT) and mindfulness-based stress reduction (MBSR) on positive psychology (such as posttraumatic growth [PTG], hope, and optimism), quality of life (QoL), and psychological complications (depression, anxiety, and experiential avoidance) among newly diagnosed head and neck cancer patients. This RCT will target newly diagnosed head and neck cancer patients who have been treated only with surgery or who have not yet received any treatment. In total, 120 patients who meet all of the study's inclusion criteria and none of its exclusion criteria will be randomly assigned into three groups-an ACT group, an MBSR group, and a treatment-as-usual control group-at a 1:1:1 allocation ratio. Participants in the two intervention groups (the ACT and MBSR groups) will undergo an eight-week group intervention program. During this program, each intervention will comprise eight modules based on ACT and MBSR, respectively. Outcome assessments will be performed across a three-point timeline, including before the intervention (t0), immediately after the psychosocial intervention at eight weeks (t1), and six months after the intervention (t2). The primary outcome that will be assessed during this RCT is PTG. Meanwhile, the secondary outcomes that will be evaluated in this study are such as QoL, hope, optimism, depression, anxiety, and experiential avoidance. NCT04800419 (ClinicalTrials.gov). Registered on March 16, 2021.","rct","PLoS ONE","1","10.1371/journal.pone.0267887","https://consensus.app/papers/acceptance-and-commitment-therapy-versus-zhang-abdullah/8a76c5f72df4533598c615fa511e632f/"
"Effectiveness of Mindfulness-Based Intervention on Physical and Psychological Well-Being of Young Adults","Mindfulness-Based Stress Reduction (MBSR) intervention significantly improves sleep quality, psychological distress, physical symptoms, and postural control awareness in young adults compared to a control group.","Luca Tagliabue, D. Piscitelli, Francesco Cerroni, Giulia Purpura",2025,1,"Mindfulness-based Interventions have expanded beyond the health care field over the past 30 years into numerous social and occupational contexts, although their underlying mechanisms are not so clear. The aim of this controlled trial was to examine the effects of a Mindfulness-Based Stress Reduction (MBSR) intervention on physical and psychological health in young adults. Eight sessions of MBSR intervention were applied in the experimental group (= 38), while no interventions were used in the control group (= 40). To evaluate the effects of MBSR intervention, participants completed the Psychological General Well-Being Index, the Ford Insomnia Response to Stress Test and the Postural Awareness Scale, the Mindfulness Attention and Awareness Questionnaire, the Five Facets Mindfulness Questionnaire before the intervention (T0), after the intervention (T1) and after 3 months from the end of the intervention (T2). The authors developed anquestionnaire to monitor the subjects' mindfulness practice in the 3 months following the end of the mindfulness program. Independent and paired-tests to analyze differences between and within groups were carried out, and correlation analyses were performed between the questionnaires' scores and the degree of self-practice of the MBSR group participants. Results showed significant improvement in sleep quality, psychological distress, physical symptoms, and postural control awareness in the MBSR group compared with the control group. Some effects were maintained at follow-up. In particular, postural awareness significantly correlated with the frequency of self-practice of the MBSR protocol. This suggests the MBSR intervention can positively impact young adults' stress-related symptoms and psychophysical health.","rct","Health Education & Behavior","1","10.1177/10901981251361963","https://consensus.app/papers/effectiveness-of-mindfulnessbased-intervention-on-tagliabue-piscitelli/1f89b806e648573b82e5679dfb596f7d/"
"A systematic review of enhanced cognitive behavioral therapy (CBT-E) for eating disorders.","CBT-E is an effective treatment for adults and older adolescents with a range of eating disorders, reducing eating disorder behaviors and core psychopathology, but its long-term effectiveness remains unclear.","M. Atwood, Aliza Friedman",2019,152,"To review the literature examining the efficacy and effectiveness of enhanced cognitive behavioral therapy (CBT-E) for adults and older adolescents with eating disorders. A systematic search of the literature (using PsycINFO and PubMed) was conducted in order to identify relevant publications (randomized controlled trials [RCTs] and uncontrolled trials) up to June 2019. Effect sizes were reported for outcomes including treatment attrition and remission rates, eating disorder behaviors, body mass index (BMI), and core eating disorder psychopathology. The Downs and Black checklist was used to assess the quality of included studies. Twenty studies (10 RCTs and 10 uncontrolled trials) met criteria for inclusion. Support was found for the efficacy and effectiveness of CBT-E for the full spectrum of eating disorders, with respect to reducing eating disorder behaviors and core psychopathology. BMI also increased, with large effects, for individuals with AN. However, the majority of the randomized trials included in this review did not demonstrate superiority of CBT-E over comparison treatments, particularly in the longer-term. Furthermore, rates of attrition and remission for CBT-E among individuals without AN did not appear to differ from rates for CBT-BN. There is evidence to support CBT-E as an efficacious and effective treatment for adults and older adolescents with a range of eating disorder diagnoses. Future research would benefit from directly comparing CBT-E to CBT-BN, expanding measured outcomes to include driven exercise and subjective binge eating, increasing consistency in the definition and measurement of outcomes, and exploring factors associated with treatment retention.","systematic review","The International journal of eating disorders","1","10.1002/eat.23206","https://consensus.app/papers/a-systematic-review-of-enhanced-cognitive-behavioral-atwood-friedman/5871f18c139a57e587936de0929e6b8f/"
"The effect of online multimedia psychoeducational interventions on the resilience and perceived stress of hospitalized patients with COVID-19: a pilot cluster randomized parallel-controlled trial","Online multimedia psychoeducational interventions effectively promote resilience and mitigate stress in hospitalized COVID-19 patients, with high adherence and satisfaction.","M. Shaygan, Z. Yazdani, A. Valibeygi",2020,69,"There is evidence suggesting that quarantine might have undesirable psychological impacts on the patients. Therefore, it is important to seek for ways to increase the resilience and alleviate the psychological pressure of the patients who are quarantined due to infection with COVID-19. The present study was conducted to assess an online multimedia psychoeducational intervention regarding the feasibility, adherence, patient satisfaction and effectiveness on resilience and perceived stress of patients hospitalized with confirmed COVID-19. This was a pilot cluster randomized parallel-controlled trial with hospital wards as the units of randomization. Participants in this fully online trial were 50 consecutive patients who were hospitalized in 2 hospitals in Shiraz, after being diagnosed with COVID-19. Before the beginning of the intervention, four inpatient wards inside two of the hospitals were randomly assigned to either intervention or control conditions. All eligible participants in the wards allocated to the intervention condition received online multimedia psychoeducational interventions during the 2 weeks, whilst the patients in the wards allocated to the control condition were offered the opportunity to receive telephone-based psychological counseling if needed. Psychoeducational interventions mainly included cognitive-behavioural techniques, stress management techniques, mindfulness-based stress reduction and positive psychotherapy. The patients were assessed regarding resilience and perceived stress at baseline and after two weeks. Of 27 patients starting multimedia psychoeducational interventions, 26 (96.29%) completed post-assessments. A high level of adherence (80.76%) and satisfaction (Mean = 29.42; SD = 4.18) with the online multimedia psychoeducational interventions was found. Compared with the control group, the patients who used online multimedia psychoeducational interventions reported greater resilience (Mean = 81.74; Mean = 72.86; adjusted t (46) = 2.10; p = 0.04; CI: 0.39 to 17.38; dppc2 = 0.83) and fewer perceived stress (Mean = 22.15; Mean = 29.45; adjusted t (46) = 2.66; p = 0.01; CI: - 12.81 to - 1.78; dppc2 = - 0.77) after 2 weeks. The findings of the present study provided a successful first attempt at implementing feasible online multimedia psychoeducational interventions to promote resilience and mitigate stress among the patients who were hospitalized due to infection with COVID-19. The present results could help mental health professionals to determine which psychological techniques should be emphasized to promote patients' resilience in the context of COVID-19 disease. Iranian Registry of Clinical Trials, IRCT20201001048893N1 . Retrospectively registered, 29 Jan 2021.","rct","BMC Psychiatry","1","10.1186/s12888-021-03085-6","https://consensus.app/papers/the-effect-of-online-multimedia-psychoeducational-shaygan-yazdani/6a31c07bb829514d85ede25f7595c1d3/"
"The empirical status of acceptance and commitment therapy: A review of meta-analyses","Acceptance and Commitment Therapy (ACT) is effective for treating various conditions, including anxiety, depression, substance use, pain, and transdiagnostic groups, and is generally superior to inactive controls, treatment as usual, and most active intervention conditions.","A. Gloster, N. Walder, Michael E. Levin, M. Twohig, M. Karekla",2020,433,"","meta-analysis","Journal of Contextual Behavioral Science","1","10.1016/j.jcbs.2020.09.009","https://consensus.app/papers/the-empirical-status-of-acceptance-and-commitment-therapy-gloster-walder/79fe9bc49cec53beb666c7ebaa08eb7f/"
"The Effectiveness of Mindfulness-Based Interventions in the Perinatal Period: A Systematic Review and Meta-Analysis","Mindfulness-based interventions show potential in reducing depression, anxiety, and stress during the perinatal period, but their effectiveness in reducing these mental health difficulties is unclear.","Billie Lever Taylor, K. Cavanagh, C. Strauss",2016,250,"Perinatal mental health difficulties are associated with adverse consequences for parents and infants. However, the potential risks associated with the use of psychotropic medication for pregnant and breastfeeding women and the preferences expressed by women for non-pharmacological interventions mean it is important to ensure that effective psychological interventions are available. It has been argued that mindfulness-based interventions may offer a novel approach to treating perinatal mental health difficulties, but relatively little is known about their effectiveness with perinatal populations. This paper therefore presents a systematic review and meta-analysis of the effectiveness of mindfulness-based interventions for reducing depression, anxiety and stress and improving mindfulness skills in the perinatal period. A systematic review identified seventeen studies of mindfulness-based interventions in the perinatal period, including both controlled trials (n = 9) and pre-post uncontrolled studies (n = 8). Eight of these studies also included qualitative data. Hedge's g was used to assess uncontrolled and controlled effect sizes in separate meta-analyses, and a narrative synthesis of qualitative data was produced. Pre- to post-analyses showed significant reductions in depression, anxiety and stress and significant increases in mindfulness skills post intervention, each with small to medium effect sizes. Completion of the mindfulness-based interventions was reasonable with around three quarters of participants meeting study-defined criteria for engagement or completion where this was recorded. Qualitative data suggested that participants viewed mindfulness interventions positively. However, between-group analyses failed to find any significant post-intervention benefits for depression, anxiety or stress of mindfulness-based interventions in comparison to control conditions: effect sizes were negligible and it was conspicuous that intervention group participants did not appear to improve significantly more than controls in their mindfulness skills. The interventions offered often deviated from traditional mindfulness-based cognitive therapy or mindfulness-based stress reduction programmes, and there was also a tendency for studies to focus on healthy rather than clinical populations, and on antenatal rather than postnatal populations. It is argued that these and other limitations with the included studies and their interventions may have been partly responsible for the lack of significant between-group effects. The implications of the findings and recommendations for future research are discussed.","meta-analysis","PLoS ONE","1","10.1371/journal.pone.0155720","https://consensus.app/papers/the-effectiveness-of-mindfulnessbased-interventions-in-taylor-cavanagh/05b91a2965905535b9d549a1fcf47a03/"
"Mindfulness-Based and Mindfulness-Informed Interventions at the Workplace: A Systematic Review and Meta-Regression Analysis of RCTs","Mindfulness interventions in the workplace significantly improve mindfulness, well-being, mental health, stress, resilience, physical health, and work-related factors, but more high-quality studies are needed for firm conclusions.","M. Michaelsen, J. Graser, Miriam Onescheit, Matthias P. Tuma, Lena Werdecker, D. Pieper, T. Esch",2023,36,"Positive effects of mindfulness-based interventions (MBIs) on occupational health have been demonstrated by several systematic review studies during the last two decades. So far, existing reviews excluded mindfulness-informed interventions (MIIs) that build on informal approaches or mixed techniques aiming at improving mindfulness indirectly. To address this research gap, the present comprehensive meta-analysis synthesizes the results of RCTs of MBIs and MIIs conducted in various workplace settings. A systematic literature search was conducted in five electronic databases complemented by manual search. Random-effects models were used to synthesize standardized mean differences () for 25 outcomes and seven overarching categories of outcomes, and to detect various temporal effects. Meta-regressions were run to elucidate averagebetween mindfulness intervention types and intervention and population characteristics, with the goal of detecting sources of heterogeneity and help guide the selection of the most appropriate mindfulness intervention type. Based on 91 eligible studies (from 92 publications), including 4927 participants and 4448 controls, the synthesis shows that MBIs and MIIs significantly improve mindfulness ( = 0.43; 95%-[0.33;0.52]), well-being ( = 0.63; 95%-[0.34;0.93]), mental health ( = 0.67; 95%-[0.48;0.86]), stress ( = 0.72; 95%-[0.54;0.90]), resilience ( = 1.06; 95%-[-0.22;2.34]), physical health ( = 0.45; 95%-[0.32;0.59]), and work-related factors ( = 0.62; 95%-[0.14;1.10]). Sensitivity analyses demonstrate a tendency towards smaller effect sizes due to extreme outliers. Effect sizes are stable in short-term follow-up assessments (1-12 weeks) for most outcomes, but not for long-term follow-up assessments (13-52 weeks). Meta-regressions suggest that observable intervention characteristics (e.g., online delivery) and population characteristics (e.g., age of participants), as well as study quality, do not explain the prevalence of heterogeneity in effect sizes. Generally effective, mindfulness interventions are a useful tool to enhance aspects of employee health. However, because of heterogeneity and risk of bias, studies aiming at high-quality data collection and thorough reporting are necessary to draw firm conclusions. A protocol of this systematic review was registered with PROSPERO (Registration-No. CRD42020159927). The online version contains supplementary material available at 10.1007/s12671-023-02130-7.","meta-analysis","Mindfulness","1","10.1007/s12671-023-02130-7","https://consensus.app/papers/mindfulnessbased-and-mindfulnessinformed-michaelsen-graser/dd41bb3441b950aaa321628fb9251ac8/"
"Digital Well-Being Training With Health Care Professionals","A 13-week digital well-being training program modestly improved Mexican healthcare professionals' distress and well-being compared to a wait-list condition.","M. Hirshberg, Richard J. Davidson, Luciana B Velarde Arrisueño, José Miguel Olvera Puentes, Ximena Medina Bardalez, Byron S Gonzalez, Simon B. Goldberg, Leandro I Chernicoff",2025,1,"High levels of health care professional (HCP) distress portend negative consequences for HCPs and health systems. To evaluate whether a 13-week digital well-being training could improve Mexican HCP distress and well-being. This 2-arm randomized clinical trial was conducted between March 2023 and March 2024 with 13-week postintervention and 37-week follow-up end points. Participants included 2315 adults with no previous well-being training experience who worked in 762 participating health care facilities across 7 Mexican states. Participants were randomly assigned (1:1) using stratified permuted blocks to well-being training or wait-list control. Outcomes assessors and study data analyst were masked to condition assignment. Assessments and intervention were conducted remotely. The digital well-being training consisted of nine 2-hour zoom sessions and 13 weeks of the Healthy Minds Program smartphone app structured on the premise that well-being skills can be strengthened through psychoeducation and contemplative practice. The primary prespecified outcomes were participant-reported distress (aggregate of z-scored National Institutes of Health Toolbox perceived stress, and Perceived Stress and Patient Reported Outcomes Measurement Information System anxiety and depression scales; mean = 0, SD = 1) and the World Health Organization-5 measure of well-being (range 0-25). Among 2315 participants, 1693 (73.1%) identified as female; 778 (33.4%) nurses, 736 (31.7%) physicians, 187 (8.1%) psychologists, 183 (7.9%) administrators, 154 (6.7%) dentists, 75 (3.2%) social workers, 64 (2.8%) nutritionists, 55 (2.4%) laboratory technicians, 40 (1.7%) physical therapists, 29 (1.3%) health promoters, and 8 (<0.1%) other health professionals; the mean (SD) age was 34.7 (11.4) years. Relative to control, in intention-to-treat analyses the intervention group reported 13-week reductions in distress (adjusted standardized mean difference [SMD], -0.24; 95% CI, -0.32 to -0.16) and increases in well-being (adjusted SMD, 0.27; 95% CI, 0.18 to 0.35) that increased in magnitude at 37-week follow-up (distress, -0.36; 95% CI, -0.44 to -0.28; well-being, 0.42; 95% CI, 0.34 to 0.50). Primary outcomes were robust in sensitivity analyses. There were 10 adverse events (intervention: 0.05% [6 of 1157]; control: 0.04% [4 of 1158]). This randomized clinical trial found that scalable digital well-being training modestly improved Mexican HCP distress and well-being compared with a wait-list condition. As HCPs are essential to public health and report high levels of distress that interfere with their ability to provide optimal care, well-being training may be an avenue to better supporting HCPs. ClinicalTrials.gov Identifier: NCT05767970.","rct","JAMA Internal Medicine","1","10.1001/jamainternmed.2025.3888","https://consensus.app/papers/digital-wellbeing-training-with-health-care-hirshberg-davidson/49cc311549b855dbae9892553a88cc8c/"
"Selbstwirksamkeit und Resilienz als Schutzfaktoren – Präventive Perspektiven auf mentale Gesundheit im Erwachsenenalter","Higher levels of self-efficacy foster resilience, improve stress coping, psychological well-being, and resistance to mental health disorders in adults.","Marcel Dulgeridis, Beatrice Könen",2025,0,"Considering increasing mental health challenges and psychosocial stressors in adulthood, strengthening psychological resources such as self-efficacy and resilience is of growing importance. This discussion paper synthesizes findings from a systematic review that explored how self-efficacy contributes to the development of resilience and the prevention of mental illness. Theoretical foundations such as Bandura's social cognitive theory and Masten's resilience models are integrated to illustrate key mechanisms. The evidence indicates that higher levels of self-efficacy foster resilience and improve stress coping, psychological well-being, and resistance to mental health disorders. Recommendations are derived for preventive interventions in occupational, educational, and public health settings. The paper concludes with an outlook on future research needs and the role of digital solutions in strengthening resilience.","systematic review","IU Discussion Papers Human Resources","","10.56250/4059","https://consensus.app/papers/selbstwirksamkeit-und-resilienz-als-schutzfaktoren-%E2%80%93-dulgeridis-k%C3%B6nen/379ec5b5b39a56bca2e110e619ba90d2/"
"Technological and Digital Interventions for Mental Health and Wellbeing: An Overview of Systematic Reviews","Digital and technological interventions can improve mental health and wellbeing, with extended reality being the most researched emerging technology.","N. D. Witte, Steven Joris, E. V. Assche, T. V. Daele",2021,54,"Research increasingly shows how selective and targeted use of technology within care and welfare can have several advantages including improved quality of care and active user involvement.The current overview of reviews aims to summarize the research on the effectiveness of technology for mental health and wellbeing. The goal is to highlight and structure the diverse combinations of technologies and interventions used so far, rather than to summarize the effectiveness of singular approaches.The current overview includes reviews published in the past five years with a focus on effectiveness of digital and technological interventions targeting mental health and wellbeing.A total of 246 reviews could be included. All reviews examined the effectiveness of digital and technological interventions in the context of care and welfare. A combination of two taxonomies was created through qualitative analysis, based on the retrieved interventions and technologies in the reviews. Review classification shows a predominance of reviews on psychotherapeutic interventions using computers and smartphones. It is furthermore shown that when smartphone applications as stand-alone technology are researched, the primary focus is on self-help, and that extended reality is the most researched emerging technology to date.This overview of reviews shows that a wide range of interventions and technologies, with varying focus and target populations, have been studied in the field of care and wellbeing. The current overview of reviews is a first step to add structure to this rapidly changing field and may guide both researchers and clinicians in further exploring the evidence-base of particular approaches.","systematic review","Frontiers in Digital Health","1","10.3389/fdgth.2021.754337","https://consensus.app/papers/technological-and-digital-interventions-for-mental-witte-joris/f103d4adbb7f51d1a2551c1a0dde945d/"
"Testing the mindfulness-to-meaning theory: Evidence for mindful positive emotion regulation from a reanalysis of longitudinal data","Mindfulness-based stress reduction (MBSR) leads to greater long-term increases in positive affectivity than cognitive-behavioral therapy (CBT) for social anxiety disorder.","E. Garland, Adam W. Hanley, P. R. Goldin, J. Gross",2017,126,"The Mindfulness to Meaning Theory (MMT) provides a detailed process model of mindful positive emotion regulation. We conducted a post-hoc reanalysis of longitudinal data (N = 107) derived from a RCT of mindfulness-based stress reduction (MBSR) versus cognitive-behavioral therapy (CBT) for social anxiety disorder to model the core constructs of the MMT (attentional control, decentering, broadened awareness, reappraisal, and positive affect) in a multivariate path analysis. Findings indicated that increases in attentional control from baseline to post-training predicted increases in decentering by 3 months post-treatment (p<.01) that in turn predicted increases in broadened awareness of interoceptive and exteroceptive data by 6 months post-treatment (p<.001). In turn, broadened awareness predicted increases in the use of reappraisal by 9 months post-treatment (p<.01), which culminated in greater positive affect at 12 months post-treatment (p<.001). MBSR led to significantly greater increases in decentering (p<.05) and broadened awareness than CBT (p<.05). Significant indirect effects indicated that increases in decentering mediated the effect of mindfulness training on broadening awareness, which in turn mediated enhanced reappraisal efficacy. Results suggest that the mechanisms of change identified by the MMT form an iterative chain that promotes long-term increases in positive affectivity. Though these mechanisms may reflect common therapeutic factors that cut across mindfulness-based and cognitive-behavioral interventions, MBSR specifically boosts the MMT cycle by producing significantly greater increases in decentering and broadened awareness than CBT, providing support for the foundational assumption in the MMT that mindfulness training may be a key means of stimulating downstream positive psychological processes.","non-rct experimental","PLoS ONE","1","10.1371/journal.pone.0187727","https://consensus.app/papers/testing-the-mindfulnesstomeaning-theory-evidence-for-garland-hanley/390451576f485bc89637c4a3cb2ff846/"
