Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Relations between emotion regulation strategies and affect in daily life: A systematic review and meta-analysis of studies using ecological momentary assessments","Emotion regulation strategies, such as rumination and suppression, have significant effects on daily life affective experiences, with positive affect promoting reappraisal and negative affect causing rumination and suppression.","Teresa Boemo, Inés Nieto, C. Vázquez, Á. Sánchez-López",2022,105,"","meta-analysis","Neuroscience & Biobehavioral Reviews","1","10.1016/j.neubiorev.2022.104747","https://consensus.app/papers/relations-between-emotion-regulation-strategies-and-boemo-nieto/3d30107df19157448fe543497dac83d0/"
"Improving the physical health of young people with early psychosis with lifestyle interventions: Scoping review.","Lifestyle interventions, involving service users, families, and carers, can improve the physical health of young people with early psychosis by promoting physical health literacy, social support, and autonomous motivation.","Ting Ting Hui, L. Garvey, Michael Olasoji",2021,15,"People with mental illness experience a shorter life expectancy compared to the general population. Poor physical health trajectory emerges following the onset of psychosis and is further compounded by the initiation of antipsychotic treatment. Young people are particularly at risk as the onset of mental illness mostly occurs between the age of 12 and 25 years. This represents a crucial period for early intervention to prevent a physical ill health trajectory. Furthermore, those who are at ultra-high risk for psychosis should also be targeted for early intervention. Lifestyle interventions have been identified as the first-line physical health promotion practice for improving the physical health of people with severe mental illness. The aim of this study was to conduct a scoping review following the JBI methodological guidance on scoping reviews to explore the current literature on lifestyle intervention trialled for early psychosis, including first-episode psychosis and those who are at ultra-high risk for psychosis. This review also explores the extent of literature examining physical health literacy in this specific population. The literature search was conducted on Medline, Embase, PsycINFO and Scopus. Twenty-two studies were included for the purpose of this scoping review, 21 of which examined the effects of lifestyle interventions and one of which reported on physical health literacy. This scoping review indicates the need for co-designed lifestyle interventions with the involvement of service users, families and carers and a focus on promoting physical health literacy, social support, and an incorporation of a health behaviour change model focus on promoting autonomous motivation. The findings of this study can inform future development of a novel co-designed lifestyle intervention for the targeted population.","systematic review","International journal of mental health nursing","1","10.1111/inm.12922","https://consensus.app/papers/improving-the-physical-health-of-young-people-with-early-hui-garvey/6a57d2086e185966917cb7d6ea701d2d/"
"The Effects and Mechanisms of Exercise on the Treatment of Depression","Exercise therapy is a low-cost, effective treatment for depression, with moderate intensity exercise being sufficient to reduce symptoms and higher-dose exercise improving overall functioning.","Yumeng Xie, Zuotian Wu, Limin Sun, Lina Zhou, Gaohua Wang, L. Xiao, Hui-ling Wang",2021,138,"It is necessary to seek alternative therapies for depression, because side effects of medications lead to poor adherence and some patients do not achieve a clinical treatment effect. Recently the role of exercise as a low-cost and easy-to-use treatment for depression has gained attention with a number of studies showing that exercise is effective at reducing depressive symptoms and improving body functions such as cardiorespiratory system and cognitive function. Because of the heterogeneity of exercise therapy programs, there is no standardized and unified program. Few studies have summarized the specific properties of exercise programs (type, intensity, duration, and frequency) and clinical prescriptions for exercise are not mentioned in most articles.This study aimed to investigate the feasibility and efficacy of exercise therapy for patients with depression, in order to appraise the evidence and outline accepted guidelines to direct individualized treatment plans for patients with depression based on their individual situations.A systematic review of English language literature including papers published from 2010 to present in PubMed was performed. Given the feasibility of prescribing exercise therapy for patients with depression, nearly 3 years of clinical studies on the treatments of depressive symptoms with exercise were first reviewed, comparing the exercise programs utilized.Exercise has therapeutic effects on depression in all age groups (mostly 18-65 years old), as a single therapy, an adjuvant therapy, or a combination therapy, and the benefits of exercise therapy are comparable to traditional treatments for depression. Moderate intensity exercise is enough to reduce depressive symptoms, but higher-dose exercise is better for overall functioning. Exercise therapy has become more widely used because of its benefits to the cardiovascular system, emotional state, and systemic functions.Aerobic exercise/mind-body exercise (3-5 sessions per week with moderate intensity lasting for 4-16 weeks) is recommended. Individualized protocols in the form of group exercise with supervision are effective at increasing adherence to treatment.","systematic review","Frontiers in Psychiatry","1","10.3389/fpsyt.2021.705559","https://consensus.app/papers/the-effects-and-mechanisms-of-exercise-on-the-treatment-of-xie-wu/0b8141c0a62b5340a5fc0ddf02115010/"
"A systematic review and meta-analysis of psychological interventions for comorbid post-traumatic stress disorder and substance use disorder","Trauma-focused therapy and ICBT can improve PTSD for some individuals, but overall treatment effects are modest and high dropout rates limit their effectiveness.","N. Roberts, A. Lotzin, I. Schäfer",2022,68,"The psychological treatment of comorbid post-traumatic stress disorder (PTSD) and substance use disorder (SUD) is clinically challenging, and outcomes are often poor. This paper describes a systematic review and meta-analysis which sought to establish the current efficacy for a number of established psychological approaches for adults and adolescents, in comparison to interventions for SUD alone, or other active approaches, following a pre-registered protocol. This review followed PRISMA and Cochrane Collaboration guidelines. Data extraction and risk of bias judgements using Cochrane criteria were undertaken by all authors. Primary outcomes were PTSD severity and substance use post-treatment. The quality of findings was assessed using GRADE. Following a comprehensive search, conducted to 13 September 2021, 27 studies were included. We found a relatively high level of dropout across studies. In our main comparisons, we found no benefits for present-focused treatment approaches aimed at improving coping skills beyond those for SUD-only interventions. We found modest benefits for trauma-focused intervention plus SUD intervention post-treatment for PTSD (standardized mean difference (SMD) = -0.36, 95% confidence interval (CI) -0.64, -0.08), and at 6-13 months for PTSD (SMD = -0.48, 95% CI -0.81, -0.15) and alcohol use (SMD = -0.23, 95% CI -0.44, -0.02). There were no benefits for cognitive restructuring interventions as a group, but we found a modest effect for integrated cognitive behavioural therapy (ICBT) for PTSD post-treatment (SMD = -0.33, 95% CI -0.62, -0.04). There was evidence of some benefit for trauma-focused intervention over present-focused intervention for PTSD from a single study and for reduction in dropout for incentivized attendance for trauma-focused intervention from another single study. Most findings were of very low quality. There is evidence that trauma-focused therapy and ICBT can improve PTSD for some individuals, but many patients do not fully engage with treatment and average treatment effects are modest. For PTSD, evidence was strongest for trauma-focused CBT-based approaches, but effects were modest.There was little evidence of any added benefit on substance use, beyond that of standard addiction treatments, for any included intervention.Dropout from treatment was high.","meta-analysis","European Journal of Psychotraumatology","1","10.1080/20008198.2022.2041831","https://consensus.app/papers/a-systematic-review-and-metaanalysis-of-psychological-roberts-lotzin/c6946b90f0bc5281bfcbea42c2bdcd45/"
"Psychoeducation for Suicidal Behaviors in Inpatient Settings: A Scoping Review","Psychoeducational interventions in inpatient psychiatric settings may help prevent future suicide attempts, but more long-term research is needed to confirm their efficacy.","L. Fusar-Poli, C. Figini, Francesca Moioli, Caterina Marchesi, Ana Kovic, P. Politi, N. Brondino",2025,0,"(1) Background: Suicide is a worldwide leading cause of death among people with mental disorders. Psychoeducation is an integral component of mental health care that may offer patients valuable tools to understand their conditions, develop coping strategies, and engage more effectively in the treatment process. In the present scoping review, we aimed to summarize the evidence on the implementation of psychoeducational interventions in inpatient settings after suicide attempts. (2) Methods: In August 2024, we searched the Web of Knowledge (all databases), PsycINFO, and CINAHL databases following the PRISMA-ScR guidelines. We included original articles evaluating the effects of psychoeducational interventions for patients hospitalized in psychiatric settings after a suicide attempt. We provided a narrative synthesis of the study characteristics and the main findings of the included studies. (3) Results: We included five papers reporting the results of six studies, of which two were randomized controlled trials. Participants were diagnosed with diverse mental disorders, and interventions were generally short in the hospitalization phase, with follow-ups in the short or long term. Outcomes were focused on suicidal ideation, depressive symptoms, and general functioning, along with feasibility and acceptability of the intervention. Psychoeducational interventions were generally well accepted, but more evidence is needed to determine their efficacy. (4) Conclusions: Psychoeducational intervention in an inpatient psychiatric setting may be important for the prevention of future suicide attempts. Nevertheless, research on the topic is still scarce. Methodologically sound randomized controlled trials evaluating the long-term efficacy of psychoeducational interventions on suicide prevention are needed. Future research should also investigate the utility of psychoeducation in non-psychiatric inpatient settings.","systematic review","Behavioral Sciences","2","10.3390/bs15081005","https://consensus.app/papers/psychoeducation-for-suicidal-behaviors-in-inpatient-fusar-poli-figini/6642fc0e93c9564ba9078fa1e8186528/"
"Impact of Social Isolation Due to COVID-19 on Health in Older People: Mental and Physical Effects and Recommendations","Social isolation during COVID-19 negatively affects mental and physical health in older people, requiring cognitive strategies and increased physical activity levels during confinement.","W. Sepulveda-loyola, I. Rodríguez-Sánchez, P. Pérez-Rodríguez, F. Ganz, R. Torralba, D. Oliveira, L. Rodríguez-Mañas",2020,745,"To review the impact of social isolation during COVID-19 pandemic on mental and physical health of older people and the recommendations for patients, caregivers and health professionals. Narrative review. Non-institutionalized community-living people. 20.069 individuals from ten descriptive cross-sectional papers. Articles since 2019 to 2020 published on Pubmed, Scielo and Google Scholar databases with the following MeSh terms ('COVID-19', 'coronavirus', 'aging', 'older people', 'elderly', 'social isolation' and 'quarantine') in English, Spanish or Portuguese were included. The studies not including people over 60 were excluded. Guidelines, recommendations, and update documents from different international organizations related to mental and physical activity were also analysed. 41 documents have been included in this narrative review, involving a total of 20.069 individuals (58% women), from Asia, Europe and America. 31 articles included recommendations and 10 addressed the impact of social distancing on mental or physical health. The main outcomes reported were anxiety, depression, poor sleep quality and physical inactivity during the isolation period. Cognitive strategies and increasing physical activity levels using apps, online videos, telehealth, are the main international recommendations. Mental and physical health in older people are negatively affected during the social distancing for COVID-19. Therefore, a multicomponent program with exercise and psychological strategies are highly recommended for this population during the confinement. Future investigations are necessary in this field.","systematic review","The Journal of Nutrition, Health & Aging","1","10.1007/s12603-020-1500-7","https://consensus.app/papers/impact-of-social-isolation-due-to-covid19-on-health-in-older-sepulveda-loyola-rodr%C3%ADguez-s%C3%A1nchez/86ea7bc94cdb59ae9762e63d92aa440f/"
"Effectiveness of mindfulness-based interventions on psychological well-being, burnout and post-traumatic stress disorder among nurses: A systematic review and meta-analysis.","Mindfulness-based interventions can effectively reduce psychological distress, stress, depression, and some dimensions of burnout among nurses, but more methodologically sound research is needed.","Hadassah Joann Ramachandran, Muhammad Shaheed Bin Mahmud, Priyadharshni Rajendran, Ying Jiang, li cheng, Wenru Wang",2022,58,"The aim of this study was to investigate the effectiveness of mindfulness-based interventions on psychological well-being, burnout and post-traumatic stress disorder symptoms among working registered nurses. Nurses account for nearly half of the global healthcare workforce and are considered significant contributors in multi-disciplinary healthcare teams. Yet, nurses face high levels of psychological distress, leading to burnout and post-traumatic stress disorder. Mindfulness-based training is a strategy that has been introduced to foster a state of awareness of present physical, emotional and cognitive experiences to regulate behaviour. This systematic review of randomised controlled trials was designed according to PRISMA guidelines. Eligible studies were screened and extracted. Methodological quality was evaluated by two researchers, independently. RevMan 5.4 was used to conduct the meta-analysis. Fourteen studies including a total of 1077 nurses were included, of which only eleven were included in the meta-analysis as the remaining had missing or incomplete data. Meta-analysis revealed that MBI was more effective than passive comparators in reducing psychological distress, stress, depression and burnout-personal accomplishment. When compared to active comparators, MBI was also found to be more effective in reducing psychological distress and was as effective in reducing stress, anxiety, depression and burnout. Evidence on the effects of MBIs on PTSD was scarce. Mindfulness-based interventions can effectively reduce psychological distress, stress, depression and some dimensions of burnout. However, evidence remains scarce in the literature. There is a need for more methodologically sound research on mindfulness-based training among nurses. An important aspect that relates to the success of mindfulness-based interventions is the continued and dedicated individual practice of the skills taught during mindfulness training amidst demanding clinical work environments. Therefore, relevant support for nurses must be accounted for in the planning, design and implementation of future mindfulness-based interventions.","meta-analysis","Journal of clinical nursing","1","10.1111/jocn.16265","https://consensus.app/papers/effectiveness-of-mindfulnessbased-interventions-on-ramachandran-mahmud/f4b562b49e2958f68d10195e3b21d31f/"
"Digital interventions to promote psychological resilience: a systematic review and meta-analysis","Digital resilience interventions show small favorable effects on mental distress, positive mental health, and resilience factors, with potential for future challenges.","Sarah K. Schäfer, Lisa von Boros, Lea M. Schaubruch, Angela M. Kunzler, Saskia Lindner, Friederike Koehler, Tabea Werner, Federico Zappalà, Isabella Helmreich, Michèle Wessa, K. Lieb, O. Tüscher",2024,35,"Societies are exposed to major challenges at an increasing pace. This underscores the need for preventive measures such as resilience promotion that should be available in time and without access barriers. Our systematic review summarizes evidence on digital resilience interventions, which have the potential to meet these demands. We searched five databases for randomized-controlled trials in non-clinical adult populations. Primary outcomes were mental distress, positive mental health, and resilience factors. Multilevel meta-analyses were performed to compare intervention and control groups at post-intervention and follow-up assessments. We identified 101 studies comprising 20,010 participants. Meta-analyses showed small favorable effects on mental distress, SMD = -0.24, 95% CI [-0.31, -0.18], positive mental health, SMD = 0.27, 95% CI [0.13, 0.40], and resilience factors, SMD = 0.31, 95% CI [0.21, 0.41]. Among middle-aged samples, older age was associated with more beneficial effects at follow-up, and effects were smaller for active control groups. Effects were comparable to those of face-to-face interventions and underline the potential of digital resilience interventions to prepare for future challenges.","meta-analysis","NPJ Digital Medicine","1","10.1038/s41746-024-01017-8","https://consensus.app/papers/digital-interventions-to-promote-psychological-sch%C3%A4fer-boros/dc6da9815b605d5d9d702df1114a5955/"
"Exercise, brain plasticity, and depression","Exercise can improve depressive symptoms and levels, reshaping brain structure and promoting behavioral adaptation changes.","Jing Zhao, Wanting Jiang, Xing Wang, Zhi-dong Cai, Zuhong Liu, Guo-rong Liu",2020,165,"Depression is a common mental disorder characterized by high incidence, high disability, and high fatality, causing great burden to the society, families, and individuals. The changes in brain plasticity may be a main reason for depression. Recent studies have shown that exercise plays a positive role in depression, but systematic and comprehensive studies are lacking on brain plasticity changes in depression. To further understand the antidepressive effect of exercise and the changes in brain plasticity, we retrieved related literatures using key words ""depression,"" ""depressive disorder,"" ""exercise,"" ""brain plasticity,"" ""brain structure,"" and ""brain function"" from the database of Web of Science, PubMed, EBSCO host, and CNKI, hoping to provide evidence for exercise in preventing and treating depression. Increase in exercise has been found negatively correlated with the risk of depression. Randomized controlled experiments have shown that aerobic exercise, resistance exercise, and mind-body exercise can improve depressive symptoms and levels. The intensity and long-term effect of exercise are now topical research issues. Exercise has been proven to reshape the brain structure of depression patients, activate the function of related brain areas, promote behavioral adaptation changes, and maintain the integrity of hippocampal and white matter volume, thus improving the brain neuroprocessing and delaying cognitive degradation in depression patients. Future studies are urgently needed to establish accurate exercise prescriptions for improving depressive symptoms, and studies on different depressive populations and studies using multimodal brain imaging combined with multiple analytical methods are also needed.","systematic review","CNS Neuroscience & Therapeutics","1","10.1111/cns.13385","https://consensus.app/papers/exercise-brain-plasticity-and-depression-zhao-jiang/a33b684fc5515eb08f8abf35cd76fca2/"
"E-mental health interventions for the treatment and prevention of eating disorders: An updated systematic review and meta-analysis.","Digital interventions show promise in reducing eating disorder risk factors and symptoms, but improvements in user-centered design and engagement are needed for optimal outcomes.","Jake Linardon, Adrian B. R. Shatte, Mariel Messer, J. Firth, M. Fuller‐Tyszkiewicz",2020,153,"E-mental health (digital) interventions can help overcome existing barriers that stand in the way of people receiving help for an eating disorder (ED). Although e-mental health interventions for treating and preventing EDs have been met with enthusiasm, earlier reviews brought attention to poor quality of evidence, and offered solutions to enhance their evidence base. To assess developments in the field, we conducted an updated meta-analysis on the efficacy of e-mental health interventions for treating and preventing EDs, paying attention to whether trial quality and outcomes have improved in recent trials. We also assessed whether user-centered design principles have been implemented in existing digital interventions. Four databases were searched for RCTs of digital interventions for treating and preventing EDs. Thirty-six RCTs (28 prevention- and 8 treatment-focused) were included. Some evidence that study quality improved in recent prevention-focused trials was found. Few trials involved the end-user in the design or development stage of the intervention. Issues with intervention engagement were noted, and 1 in 4 participants dropped out from prevention- and treatment-focused trials. Digital interventions were more effective than control conditions in reducing established risk factors and symptoms in prevention- (= 0.19 to 0.43) and treatment-focused trials (= 0.29 to 0.69), respectively. Effect sizes have not increased in recent trials. Few trials compared a digital intervention with a face-to-face intervention. Whether digital interventions can prevent ED onset is unclear. Digital interventions are a promising approach to ED treatment and prevention, but improvements are still needed. Three key recommendations are provided. (PsycInfo Database Record (c) 2020 APA, all rights reserved).","meta-analysis","Journal of consulting and clinical psychology","1","10.1037/ccp0000575","https://consensus.app/papers/emental-health-interventions-for-the-treatment-and-linardon-shatte/86ec8a3eb33a5a398b872112ed6eefbf/"
"Psychological interventions to prevent relapse in anxiety and depression: A systematic review and meta-analysis","Psychological relapse prevention interventions significantly reduce the risk of relapse/recurrence in patients with remitted major depressive disorder.","E. Krijnen-de Bruin, Willemijn D Scholten, A. Muntingh, O. Maarsingh, B. van Meijel, A. van Straten, N. Batelaan",2022,13,"The aim of this review is to establish the effectiveness of psychological relapse prevention interventions, as stand-alone interventions and in combination with maintenance antidepressant treatment (M-ADM) or antidepressant medication (ADM) discontinuation for patients with remitted anxiety disorders or major depressive disorders (MDD). A systematic review and a meta-analysis were conducted. A literature search was conducted in PubMed, PsycINFO and Embase for randomised controlled trials (RCTs) comparing psychological relapse prevention interventions to treatment as usual (TAU), with the proportion of relapse/recurrence and/or time to relapse/recurrence as outcome measure. Thirty-six RCTs were included. During a 24-month period, psychological interventions significantly reduced risk of relapse/recurrence for patients with remitted MDD (RR 0.76, 95% CI: 0.68-0.86, p<0.001). This effect persisted with longer follow-up periods, although these results were less robust. Also, psychological interventions combined with M-ADM significantly reduced relapse during a 24-month period (RR 0.76, 95% CI: 0.62-0.94, p = 0.010), but this effect was not significant for longer follow-up periods. No meta-analysis could be performed on relapse prevention in anxiety disorders, as only two studies focused on relapse prevention in anxiety disorders. In patients with remitted MDD, psychological relapse prevention interventions substantially reduce risk of relapse/recurrence. It is recommended to offer these interventions to remitted MDD patients. Studies on anxiety disorders are needed. PROSPERO 2018: CRD42018103142.","meta-analysis","PLoS ONE","1","10.1371/journal.pone.0272200","https://consensus.app/papers/psychological-interventions-to-prevent-relapse-in-bruin-scholten/9c8b3868f17d523785a3e086143b446b/"
"Digital Mental Health Interventions for the Prevention and Treatment of Social Anxiety Disorder in Children, Adolescents, and Young Adults: Systematic Review and Meta-Analysis of Randomized Controlled Trials","Digital mental health interventions (DMHIs) are effective in reducing social anxiety symptoms in children, adolescents, and young adults, but future research should prioritize higher methodological quality and explore age-related effects.","Noemi Walder, Alessja Frey, Thomas Berger, S. J. Schmidt",2025,4,"Social anxiety disorder (SAD) substantially affects young individuals' social and academic functioning, emphasizing the need for accessible and effective treatments such as digital mental health interventions (DMHIs). This systematic review and meta-analysis aimed to evaluate the efficacy of DMHIs for children, adolescents, and young adults with social anxiety symptoms. For this systematic review and meta-analysis, we searched 6 electronic databases (PsycINFO, Embase, MEDLINE, PSYNDEX, PubMed, and Web of Science) for randomized controlled trials investigating DMHIs addressing social anxiety in young people (mean age <25 years). Two authors independently screened the records, extracted data, and assessed the risk of bias. For data analysis, a standardized effect size was calculated using Hedges g, along with 95% CIs, for each study. Meta-analyses were conducted using a random-effects model to account for heterogeneity. The systematic review included 22 studies, and the meta-analysis included 21 studies. The results significantly favored DMHIs (Hedges g=0.508, 95% CI 0.308-0.707; P<.001) over any control condition (ie, waitlist or active interventions) after the intervention, specifically those compared to waitlist control conditions (Hedges g=0.576, 95% CI 0.343-0.809; P<.001), those based on cognitive behavioral principles (Hedges g=0.610, 95% CI 0.361-0.859; P<.001), those incorporating SAD-specific components (Hedges g=0.878, 95% CI 0.469-1.278), and those delivered with human guidance (Hedges g=0.825, 95% CI 0.425-1.224; P<.001). Neither parental involvement nor age influenced outcomes significantly. When publication bias was considered, the overall effect remained significant (Hedges g=0.506, 95% CI 0.308-0.707). The risk-of-bias assessment indicated that most of the studies (16/22, 73%) showed some concerns; of the 22 studies, 3 (14%) were classified as high risk, and 3 (14%) were rated as low risk. The reporting of adherence varied substantially and could not be analyzed meta-analytically. The meta-analysis supports the efficacy of DMHIs for social anxiety compared to control conditions and the beneficial effects of guidance and interventions specifically designed for SAD. Furthermore, it highlights methodological shortcomings and heterogeneous reporting standards. Future research should prioritize higher methodological quality and should explore how effects are related to age and specific intervention components, including guidance and treatment modules. PROSPERO CRD42023424181; https://www.crd.york.ac.uk/PROSPERO/view/CRD42023424181.","meta-analysis","Journal of Medical Internet Research","1","10.2196/67067","https://consensus.app/papers/digital-mental-health-interventions-for-the-prevention-walder-frey/e959f2773f2656afa8ce052dc7068bcc/"
"Effects of manual osteopathic interventions on psychometric and psychophysiological indicators of anxiety, depression and stress in adults: a systematic review and meta-analysis of randomised controlled trials","Osteopathic interventions may reduce depression and influence certain psychophysiological markers, particularly in pain populations, but more rigorous, larger, and longer-term research is needed.","Tom C Gordon, Josh Hope-Bell, J. Draper-Rodi, Andrew MacMillan, Danny Miller, Darren J. Edwards",2025,3,"To evaluate whether osteopathic and related manual interventions improve adult mental health (depression, anxiety, stress) and psychophysiological measures (eg, heart rate variability, skin conductance). Systematic review and meta-analysis of randomised controlled trials (RCTs). PubMed, MEDLINE (Ovid), Scopus, Cochrane, and AMED, searched through September 2024. English-language RCTs with ≥30 participants investigating osteopathic or related manual therapies (eg, myofascial release, high-velocity low-amplitude thrusts) delivered by qualified practitioners, compared with no treatment or sham, and reporting immediate postintervention mental health or psychophysiological outcomes. Full-text screening, risk-of-bias assessment and data extraction were conducted independently by multiple reviewers using a standardised Joanna Briggs Institute (JBI) Extraction Form. Risk of bias was assessed using the JBI Critical Appraisal Checklist. For meta-analyses, Hedges'(with 95% CIs) was calculated from postintervention means and SD. Random-effects models accounted for heterogeneity, and prediction intervals were calculated to assess uncertainty in effect estimates. 20 RCTs were included. Osteopathic interventions reduced depression (Hedges'=-0.47, 95% CI: -0.86 to -0.09, p=0.02) and increased skin conductance (Hedges'=0.67, 95% CI: 0.00 to 1.34, p=0.05). Depression improvements were greater in pain populations (Hedges'=-0.61, 95% CI: -1.06 to -0.17, p=0.01). However, wide prediction intervals and moderate heterogeneity indicate uncertainty in true effect sizes, and limited studies and sample sizes restrict assessment of publication bias. Osteopathic and related manual therapies may reduce depression and influence certain psychophysiological markers, particularly in pain populations, but uncertainty and heterogeneity limit confidence. More rigorous, larger, and longitudinal RCTs are needed. This meta-analysis was not formally registered, though the protocol and search strategy can be found at Open Science Framework, registration identification: https://osf.io/jrtpx/.","meta-analysis","BMJ Open","1","10.1136/bmjopen-2024-095933","https://consensus.app/papers/effects-of-manual-osteopathic-interventions-on-gordon-hope-bell/973fab2b8f0a5fcfb919d31a176474a0/"
"Mental health literacy interventions for female adolescents: a systematic review and meta-analysis","There is a need for tailored mental health interventions for female adolescents, as current interventions show limited impact and limited reporting on reach, adoption, and maintenance.","Emily R Arnold, Caitlin Liddelow, Angie S X Lim, S. Vella",2025,3,"Suicide and self-harm are a leading cause of death globally, with females aged 15-24 years being a high-risk group requiring urgent intervention. Promoting mental health literacy is a well-established strategy for early intervention. No review has explored the available interventions promoting mental health literacy for female adolescents and their reach, effectiveness, adoption, implementation, and maintenance as a whole remains unknown. This study reviews existing interventions promoting mental health literacy in female adolescents. Searches included original peer-reviewed articles from inception to May 2024 across six databases, identifying twelve studies for review. Five independent meta-analyses were conducted, showing no significant effects immediately post-intervention for mental health literacy, knowledge, stigmatising attitudes, and help-provision. A significant reduction in stigmatising attitudes was found > 6 months post-intervention. Moderation analyses could not be performed due to insufficient data. None of the included studies reported on interventions specifically for female adolescents. This review also evaluated reporting of RE-AIM components, finding limited reporting on reach, adoption, and maintenance. These findings highlight a substantial gap in high-impact and tailored mental health prevention and promotion interventions for female adolescents. Therefore, there is a clear need to understand and target female adolescents' mental health literacy needs to develop and implement more effective interventions.","meta-analysis","European Child & Adolescent Psychiatry","1","10.1007/s00787-025-02648-2","https://consensus.app/papers/mental-health-literacy-interventions-for-female-arnold-liddelow/ad439004a9e3507596762c7df7c5a153/"
"SARS/MERS/SARS-CoV-2 Outbreaks and Burnout Syndrome among Healthcare Workers. An Umbrella Systematic Review","In previous SARS and MERS outbreaks, one-third of healthcare workers experienced Burnout Syndrome, with inadequate organization and worsening working conditions being the most likely causes.","N. Magnavita, Francesco Chirico, S. Garbarino, Nicola Luigi Bragazzi, Emiliano Santacroce, S. Zaffina",2021,161,"The coronavirus-19 (COVID-19) pandemic is putting a severe strain on all healthcare systems. Several occupational risk factors are challenging healthcare workers (HCWs) who are at high risk of mental health outcomes, including Burnout Syndrome (BOS). BOS is a psychological syndrome characterized by emotional exhaustion, depersonalization, and low personal accomplishment. An umbrella review of systematic reviews and meta-analyses concerning BOS and coronavirus (SARS/MERS/SARS-CoV-2) outbreaks was carried out on PubMed Central/Medline, Cochrane Library, PROSPERO, and Epistemonikos databases. Data relating to COVID-19 is insufficient, but in previous SARS and MERS outbreaks about one-third of HCWs manifested BOS. This prevalence rate is similar to the figure recorded in some categories of HCWs exposed to chronic occupational stress and poor work organization during non-epidemic periods. Inadequate organization and worsening working conditions during an epidemic appear to be the most likely causes of BOS. Preventive care and workplace health promotion programs could be useful for protecting healthcare workers during pandemics, as well as during regular health activities.","systematic review","International Journal of Environmental Research and Public Health","2","10.3390/ijerph18084361","https://consensus.app/papers/sarsmerssarscov2-outbreaks-and-burnout-syndrome-among-magnavita-chirico/cb5bf99964b65dd89858668ed2326906/"
"Lifestyle interventions in comorbid mental and physical illness: A systematic review protocol","Lifestyle interventions are cost-effective and may improve health-related quality of life in patients with comorbid mental and physical health disorders.","Sandy Lord, V. Naidoo, K. Mostert",2023,2,"Patients with mental health disorders (MHDs) often present with chronic illness and complain of pain and poor physical health. They present with a high burden of disease and poor quality of life. Significant associations between MHDs and chronic illness have been found. Lifestyle interventions are cost-effective strategies, which seem to be effective in managing comorbid mental and physical health disorders. Therefore, a summary of the evidence and clinical practice guidelines is needed in South Africa. Our study will aim to determine the effectiveness of lifestyle interventions on health-related quality of life, in patients with comorbid mental and physical health disorders. The systematic review will be conducted using the Joanna Briggs Institute (JBI) methodology for systematic reviews of effectiveness. MEDLINE (Ovid), CINAHL (EBSCO), LiLACS, Scopus, Physiotherapy Evidence Data Base (PEDro) and Cochrane Central Register of Controlled Trials will be searched. A three-step search strategy will identify published literature in all languages from 2011 to 2022. Critical appraisal of all included studies will be performed, and the relevant data will then be extracted. Where possible, data will be pooled in a statistical meta-analysis. The results will provide the best available evidence regarding lifestyle interventions in the management of patients with comorbid mental and physical health disorders. Our review will provide evidence on the effectiveness of lifestyle interventions in the management of patients with comorbid mental and physical health disorders. The results may assist in determining the best use of lifestyle interventions in the management of patients with MHDs and comorbidities.","systematic review","The South African Journal of Physiotherapy","3","10.4102/sajp.v79i1.1848","https://consensus.app/papers/lifestyle-interventions-in-comorbid-mental-and-physical-lord-naidoo/5d0741da1ee35e5bacd90773389a58f7/"
"Effectiveness of mindfulness-based cognitive therapy via e-health on anxiety and depression in adults: A meta-analysis.","","Shizhen Wang, Mengru Wu, Jixiang Wei, Wangjie Xia, Zhen Luo, Li Tian",2025,3,"","meta-analysis","General hospital psychiatry","1","10.1016/j.genhosppsych.2025.07.017","https://consensus.app/papers/effectiveness-of-mindfulnessbased-cognitive-therapy-via-wang-wu/114dea80099d51e48c37110df431478a/"
"Letter to the editor regarding ‘Cognitive behavioral interventions for depression and anxiety in adults with neurological disorders: a systematic review and meta-analysis’","Cognitive behavioral interventions are effective in alleviating depression and anxiety symptoms in adults with neurological disorders, but methodological concerns and interpretation issues require further discussion.","Yongjia Zhou, Qingyong Zheng, Jinhui Tian",2025,1,"We recently read with great interest the article by Gandy M et al. in Psychological Medicine, titled ‘ Cognitive behavioral interventions for depression and anxiety in adults with neurological disorders: a systematic review and meta-analysis ’ (Gandy et al., 2024). This comprehensive review offers valuable insights into the efficacy of cognitive and behavioral interventions for alleviating symptoms of depression and anxiety across various neurological disorders (NDs). We commend the authors for their thorough analysis and synthesis of data from numerous randomized controlled trials (RCTs) in this critical area of neuropsychiatry. However, we believe several methodological concerns and interpretation issues warrant further discussion, which may clarify the study ’ s implications and enhance its applicability to clinical practice.","systematic review","Psychological Medicine","1","10.1017/s0033291724003180","https://consensus.app/papers/letter-to-the-editor-regarding-%E2%80%98-cognitive-behavioral-zhou-zheng/6dae654dea935ad688c8f92abef1b899/"
