Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"ACTIVA-Senior: Study Design and Protocol for a Preliminary Multidomain Outdoor Intervention Promoting Healthy Aging and Mitigating Psycho-Physiological Decline","Outdoor multidomain training may improve health and independence in older adults, potentially extending independence and reducing health service burden.","A. M. García-Llorente, R. Vaquero-Cristóbal, A. J. Casimiro-Andújar, J. Abraldes, P. J. Marcos-Pardo",2025,1,"The global aging trend increases chronic diseases and lowers quality of life. Exercise is vital for physiological, cognitive, and mental health, countering age-related decline. Outdoor multidomain interventions enhance adherence, motivation, and resilience, supporting independence and well-being.: This paper aimed to apply an outdoor exercise protocol for middle-aged and older people and to study its preliminary effects on cognitive state, body composition, cardiovascular health, physical fitness, physiological function, physical activity, frailty, incidence of sarcopenia, and satisfaction with life.: This protocol describes an eighteen-week, two-pronged, parallel, single-blind randomized controlled trial. This paper complies with the Consort and SPIRIT guidelines. A cohort comprising a minimum of fifty-two older adults from the University for Seniors program will be equally allocated to a multidomain training group (TG) and a passive control group (CG).: The TG will follow a multidomain outdoor intervention twice a week for a complete duration of 18 weeks, with recommendations for additional autonomous cardiorespiratory training. The supervised sessions will be divided into a 10-min warm-up session focusing on activation and joint mobility, followed by 40 min of resistance training, cardiorespiratory training, and balance and coordination; and it concludes with a 10-min cool-down featuring flexibility, relaxation, and playful emotional intelligence tasks. Cognitive training will be integrated across different parts of the session.: This preliminary study aims to explore the feasibility and potential effectiveness of outdoor multidomain training in improving the health of older adults. Importantly, by including late middle-aged adults from the age of 55, this study also aims to explore the potential of preventive strategies initiated before reaching old age. This reflects a broader conceptualization of healthy aging as a lifelong process, where early interventions may help mitigate decline and extend independence into later life. The partnership between health professionals and physical activity fosters independence for older adults, addressing the increasing burden on health services.","rct","Healthcare","","10.3390/healthcare13101110","https://consensus.app/papers/activasenior-study-design-and-protocol-for-a-preliminary-garc%C3%ADa-llorente-vaquero-crist%C3%B3bal/341953ca6c9158de8800007e025a529e/"
"The Impact of Dance Movement Interventions on Psychological Health in Older Adults without Dementia: A Systematic Review and Meta-Analysis","Dance movement interventions (DMI) can effectively promote mental health and cognitive function in older adults without dementia, suggesting potential strategies for health promotion and Alzheimer's disease prevention.","O. Podolski, T. Whitfield, Leah Schaaf, Clara Cornaro, T. Köbe, S. Koch, M. Wirth",2022,18,"Lifestyle-based multimodal interventions that integrate physical, sensory, cognitive and social enrichment are suggested to promote healthy mental aging and resilience against aging and Alzheimer's disease (AD). This meta-analysis examined the efficacy of dance movement interventions (DMI) as an integrated mind-body activity on outcomes of psychological health in older adults. Pre-registration was carried out with PROSPERO (CRD42021265112). PubMed, Web of Science and PsycINFO were searched for randomized controlled trials (RCT) evaluating the effects of DMI (>4 weeks' duration) compared to comparators on measures of psychological health (primary outcome) and cognitive function (additional outcome) among older adults without dementia (aged ≥55). Data of 14 primary RCT (= 983,= 494,= 489) were synthesized using a random effects meta-analysis with robust variance estimation. DMI had a small positive effect on overall psychological health (= 0.30; 95% confidence interval []: 0.06, 0.53;= 0.02,65.04) compared to control conditions. Small effects of DMI on positive and negative psychological domains as well as quality of life were not statistically significant. DMI had a medium positive effect on general cognitive function (= 0.50; 95%: 0.12, 0.89,= 0.02,79.61) over comparators. None of the primary intervention studies evaluated measures of neuroplasticity. We found that DMI was effective in promoting mental health amongst older adults without dementia, suggesting that the multimodal enrichment tool is a potential strategy for health promotion and prevention of AD. High-quality intervention studies are needed to expand evidence on DMI-induced changes in specific psychological domains and identify underlying neurophysiological correlates.","meta-analysis","Brain Sciences","2","10.3390/brainsci13070981","https://consensus.app/papers/the-impact-of-dance-movement-interventions-on-podolski-whitfield/5947536ece0a51009e59bb34f3058ed4/"
"Practical Assessment and Management of Vulnerabilities in Older Patients Receiving Systemic Cancer Therapy: ASCO Guideline Update","Geriatric assessment is recommended for all older patients with cancer (65+) receiving systemic therapy to identify vulnerabilities and improve care plans.","W. Dale, H. Klepin, G. Williams, S. Alibhai, C. Bergerot, K. Brintzenhofeszoc, J. Hopkins, M. Jhawer, V. Katheria, K. Loh, L. Lowenstein, J. McKoy, V. Noronha, T. Phillips, A. Rosko, T. Ruegg, M. Schiaffino, John F Simmons, I. Subbiah, W. Tew, Tracy L Webb, M. Whitehead, M. Somerfield, S. Mohile",2023,259,"To update the ASCO guideline (2018) on the practical assessment and management of age-associated vulnerabilities in older patients undergoing systemic cancer therapy. An Expert Panel conducted a systematic review to identify relevant randomized clinical trials (RCTs), systematic reviews, and meta-analyses from January 2016 to December 2022. A total of 26 publications met eligibility criteria and form the evidentiary basis for the update. The Expert Panel reiterates its overarching recommendation from the prior guideline that geriatric assessment (GA), including all essential domains, should be used to identify vulnerabilities or impairments that are not routinely captured in oncology assessments for all patients over 65 years old with cancer. Based on recently published RCTs demonstrating significantly improved clinical outcomes, all older adults with cancer (65+ years old) receiving systemic therapy with GA-identified deficits should have GA-guided management (GAM) included in their care plan. GAM includes using GA findings to inform cancer treatment decision-making as well as to address impairments through appropriate interventions, counseling, and/or referrals. A GA should include high priority aging-related domains known to be associated with outcomes in older adults with cancer: physical and cognitive function, emotional health, comorbid conditions, polypharmacy, nutrition, and social support. Clinical adaptation of the GA based on patient population, resources, and time is appropriate.The Panel recommends the Practical Geriatric Assessment as one option for this purpose (https://old-prod.asco.org/sites/new-www.asco.org/files/content-files/practice-patients/documents/2023-PGA-Final.pdf; https://youtu.be/jnaQIjOz2Dw; https://youtu.be/nZXtwaGh0Z0).Additional information is available at www.asco.org/supportive-care-guidelines.","systematic review","Journal of Clinical Oncology","1","10.1200/jco.23.00933","https://consensus.app/papers/practical-assessment-and-management-of-vulnerabilities-dale-klepin/586b982bc1825b2ab07729d306e7dc57/"
"Physical Activity and BrainAGE: Exploring the Impact on Brain Health and Plasticity in Older Adults","Physical activity in older adults can reduce brain aging and improve cognitive health, with greater benefits observed in those with lower cardiorespiratory fitness levels.","Tannaz Saraei, Simon Schrenk, Christian Puta, Marco Herbsleb, Otto W. Witte, C. Frahm, S. Brodoehl, K. Finke, Christian Gaser",2025,0,"With an aging global population, cognitive decline in older adults presents significant healthcare challenges. Emerging evidence suggests that physical activity can support cognitive health by promoting plasticity, functional reorganization, and structural adaptation of the brain. In the FIT4BRAIN study, we examined the effects of multi-component physical activity on cognitive and brain health. Here, we report the results on one of the secondary outcomes, namely changes in brain age (BrainAGE), which estimates the difference between chronological and predicted brain age based on structural MRI data, and changes in brain structure, assessed through voxel-based morphometry (VBM). Ninety-two healthy older adults were randomized into a multi-component physical activity group, performing aerobic, coordination, and balance exercises, or an active control group engaging in non-aerobic relaxation exercises and educational content (physical activity group (PAG): 36 participants; active control group (CON): 33 participants). Of these, 69 participants underwent MRI assessment and were included in the present analyses. BrainAGE analyses revealed a greater decrease in the physical activity group compared to the control group, indicating a beneficial effect of physical activity on brain aging. Subgroup analyses based on baseline cardiorespiratory fitness (CRF) further revealed that participants with lower CRF showed greater benefits, consistent with VBM findings of structural changes in the same subgroup. These results underscore BrainAGE as a sensitive biomarker for intervention outcomes and suggest that stratification by baseline fitness level may help identify differences in the benefits of physical activity on brain health.","rct","Human Brain Mapping","1","10.1002/hbm.70378","https://consensus.app/papers/physical-activity-and-brainage-exploring-the-impact-on-saraei-schrenk/a9b4f275ac2e5d87992232a985cc136e/"
"Using virtual reality-based training to improve cognitive function, instrumental activities of daily living and neural efficiency in older adults with mild cognitive impairment: a randomized controlled trial.","Virtual reality-based physical and cognitive training improves cognitive function, daily living activities, and neural efficiency in older adults with mild cognitive impairment.","Y. Liao, Han-Yun Tseng, Yi-Jia Lin, Chung-Jen Wang, W. Hsu",2020,107,"A combination of physical and cognitive training appears to be the effective intervention to improve cognitive function in older adults with mild cognitive impairment (MCI). Computing technology such as virtual reality (VR) may have the potential to assist rehabilitation in shaping brain health. However, little is known about the potential of VR-based physical and cognitive training designed as an intervention for cognition and brain activation in elderly patients with MCI. Moreover, whether a VR program designed around functional tasks can improve their instrumental activities of daily living (IADL) requires further investigation. This study investigated the effects of 12 weeks of VR-based physical and cognitive training on cognitive function, brain activation and IADL and compared the VR intervention with combined physical and cognitive training. A single-blinded randomized controlled trial. Communities and day care centers in Taipei, Taiwan. Older adults with mild cognitive impairment. Thirty-four community-dwelling older adults with MCI were randomized into either a VR-based physical and cognitive training (VR) group or a combined physical and cognitive training (CPC) group for 36 sessions over 12 weeks. Participants were assessed for their cognitive function (global cognition, executive function and verbal memory) and IADL at pre- and postintervention. Changes in prefrontal cortex activation during the global cognition test were also captured by functional near-infrared spectroscopy (NIRS) to identify the potential mediating pathway of the intervention. Both groups showed improved executive function and verbal memory (immediate recall). However, only the VR group showed significant improvements in global cognition (P<0.001), verbal memory (delayed recall, P=0.002), and IADL (P<0.001) after the intervention. The group × time interaction effects further demonstrated that IADL were more significantly improved with VR training than with CPC training (P=0.006). The hemodynamic data revealed decreased activation in prefrontal areas after training (P=0.0015), indicative of increased neural efficiency, in the VR-trained subjects. VR-based physical and cognitive training improves cognitive function, IADL and neural efficiency in older adults with MCI. VR training could be implemented for older adults with MCI.","rct","European journal of physical and rehabilitation medicine","1","10.23736/s1973-9087.19.05899-4","https://consensus.app/papers/using-virtual-realitybased-training-to-improve-cognitive-liao-tseng/6486fa00153159edac17ea38ff3fb54e/"
"Tooth Loss and Dementia: A Critical Examination","Better childhood cognitive function leads to better oral health and access to routine dental care, leading to fewer tooth losses and better cognitive function in old age.","W. M. Thomson, Yoram Barak",2020,93,"Dementia is a major contributor to dependence and disability in older people, with aging societies characterized by growing numbers of people living with the condition. Dementia rates are highest in those with low education early in life, midlife hypertension, midlife hearing loss, depression, obesity, loneliness, a sedentary lifestyle, or sustained exposure to smoking or diabetes. Tooth loss is a putative risk factor for dementia which has received increasing research attention, but systematic review findings are mixed. Three main mechanisms have been proposed, involving 1) tooth loss leading to compromised nutrition and then leading to poorer central nervous system (CNS) function; 2) tooth loss resulting in fewer interocclusal contacts and so less somatosensory feedback to the CNS, leading to impaired cognition; and (3) chronic periodontitis resulting in tooth loss, but not before the inflammation has affected the CNS, impairing cognition. None of these is supported by compelling empirical evidence. Here, we use the life course approach to propose a plausible, empirically supported explanation for the associations between missing teeth and poorer cognitive function in older people. Evidence from longstanding cohort studies demonstrates that the putative association arises from cognitive function much earlier in life, in childhood. People with better childhood cognitive function have better oral health and access to routine dental care as they go through life, losing fewer teeth along the life course. They are also much more likely to have better cognitive function in old age. Their less cognitively able childhood counterparts will experience higher disease rates and poorer access to care, resulting in greater incremental tooth loss. Comparison of the 2 groups at any age from the mid-20s on will show greater numbers of missing teeth in the group who were less cognitively able in childhood. Those differences will be most pronounced in old age.","systematic review","Journal of Dental Research","1","10.1177/0022034520957233","https://consensus.app/papers/tooth-loss-and-dementia-a-critical-examination-thomson-barak/3a378355fe4d52ce8faafecda838f54c/"
"Cognitive functioning in children with cerebral palsy","Few studies have assessed cognitive functioning in children with cerebral palsy, leading to overestimation of intellectual disability prevalence and the need for longitudinal studies.","K. Stadskleiv",2020,122,"Children with cerebral palsy (CP) have an increased risk of cognitive impairments. This narrative review of the literature discusses assessment of cognition in children with CP, presents the most salient characteristics of cognitive functioning pertaining to each subtype, and discusses the relationships between brain injury, functioning, and intervention from a developmental perspective. A search for original studies of cognitive functioning in children with different subtypes of CP was performed. The search resulted in 81 unique hits. There were few studies with a representative sample of children with CP where all participants were individually assessed. Cognitive functioning in children with the most severe motor impairments were often assumed and not assessed. Furthermore, there was a confounding of IQ below 70 and intellectual disability, possibly leading to an overestimation of the prevalence of intellectual disability. Longitudinal neuropsychological studies, including also very young children and those with the most severe speech and motor impairments, as well as intervention studies, are called for. WHAT THIS PAPER ADDS: Few studies have assessed cognition in a representative sample of children with cerebral palsy. Cognition in children with severe motor impairment is often assumed, not assessed. Lack of assessment may lead to overestimating the prevalence of intellectual disability. Lowered cognitive functioning in older children highlights the need for longitudinal studies.","systematic review","Developmental Medicine & Child Neurology","1","10.1111/dmcn.14463","https://consensus.app/papers/cognitive-functioning-in-children-with-cerebral-palsy-stadskleiv/2d945f60aa135550909394e1ef1e97b1/"
"Mindfulness-Based Intervention Effects on EEG and Executive Functions: A Systematic Review","Mindfulness-based interventions show positive effects on executive functions and social cognition, but methodological variations and clinical conditions must be considered for accurate generalizable benefits.","G. Galindo-Aldana, Luis Arturo Montoya-Rivera, J. Esqueda-Elizondo, Everardo Inzunza-González, E. E. García-Guerrero, A. Padilla-López, Tara G. Bautista, Cynthia Torres-González",2025,2,"Mindfulness-based interventions (MBIs) have emerged as an alternative intervention for symptoms of psychological and psychiatric conditions, such as depression, anxiety, and emotional discomfort. Over the last ten years, MBIs have established a growing body of evidence that shows cognitive and neurophysiological benefits. Depression and anxiety are conditions with a high prevalence in the world population. In developing countries, it is reported that, given the conditions of being at a social disadvantage, anxiety and depression are higher, resulting in compromised psychological well-being and mental health.This systematic review aims to quantitatively and qualitatively assess changes in the neuropsychological, particularly executive functioning and social cognition domains, and electroencephalographical (EEG) effects of MBIs.A systematic review was conducted using the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) in three databases, Web of Science, Scopus, and EBSCO MedLine complete; 14,464 articles were found, 141 articles evaluated the effects of MBI on executive functioning, and 16 included both as in qualitative and quantitative variables.The qualitative results show that the research on the effects of MBI on behavior and cognitive skills, including executive function, social cognition, and EEG analysis, is very scarce but consistent in suggesting strong correlations on cognitive and electrophysiological alpha-beta proportions asymmetry on frontal areas. Undoubtedly, executive functions, as a behavioral regulatory and self-monitoring system, are the most popular study of interest in the literature, including emotional regulation, awareness, planning, social skills, and focused attention. Although there are fewer studies assessing the effects of MBIs on social cognition skills. The funnel plot showed a symmetrical distribution but ranked out of significant correlation. Most estimates of treatment effects are positive (58%); however, the average outcome observed did not significantly differ from zero.This study concludes that the research integrating the analysis of the electrophysiological and executive function effects of MBI shows important methodological variations and clinical conditions, which explains the significant results reported individually. Even when most of the literature reports positive effects of MBIs on several behavioral and neurophysiological domains, there are still confounding factors that must be taken into consideration by researchers and clinicians before attributing possible inaccurate or generalizable benefits.","systematic review","Brain Sciences","2","10.3390/brainsci15030324","https://consensus.app/papers/mindfulnessbased-intervention-effects-on-eeg-and-galindo-aldana-montoya-rivera/2874165143175414a4a3689462d2b66f/"
"Older Adults and New Technology: Mapping Review of the Factors Associated With Older Adults’ Intention to Adopt Digital Technologies","Older adults' intention to use digital technologies is influenced by demographics, health status, emotional awareness, knowledge, motivation, social influencers, and technology functional features.","Tanja Schroeder, L. Dodds, A. Georgiou, Heiko Gewald, J. Siette",2023,111,"Ongoing advancements in digital solutions support older adults' healthy aging and well-being. However, a unified synthesis of sociodemographic, cognitive, attitudinal, emotional, and environmental factors that influence older adults' intention to use these new digital technologies is still lacking. Understanding the salient factors that influence older adults' intention to use digital technologies will help to ensure that technology is developed appropriately and contextually. This understanding is also likely to contribute to developing technology acceptance models specifically for the aging generation, by reorganizing principles and constructing objectivity criteria for future research studies. This review aims to identify the key factors associated with older adults' intention to use digital technologies and to provide a comprehensive conceptual framework to describe the relationships between these key factors and older adults' intention to use digital technologies. A mapping review was conducted using 9 databases from inception to November 2022. Articles were selected for review if they had an evaluative component of older adults' intention to use digital technologies. Three researchers independently reviewed the articles and extracted the data. Data synthesis was performed via narrative review and quality appraisal was measured using 3 different tools based on each article's study design. We identified a total of 59 articles investigating older adults' intention to use digital technologies. The majority (40/59, 68%) of articles did not use an existing framework or model for technology acceptance. Studies mostly adopted a quantitative research design (27/59, 46%). We found 119 unique factors reported to influence older adults' intention to use digital technologies. These were categorized into 6 distinct themes: Demographics and Health Status, Emotional Awareness and Needs, Knowledge and Perception, Motivation, Social Influencers, and Technology Functional Features. Given the importance of global demographic change toward an aging society, there is surprisingly limited research on the factors that influence older adults' intention to use digital technologies. Our identification of the key factors across different types of digital technology and models supports the future integration of a comprehensive perspective encompassing environmental, psychological, and social determinants for older adults' intention to use digital technologies.","systematic review","JMIR Aging","1","10.2196/44564","https://consensus.app/papers/older-adults-and-new-technology-mapping-review-of-the-schroeder-dodds/478f081fffc3564ebcfeb3f204be64b6/"
"Microstructural and functional plasticity following repeated brain stimulation during cognitive training in older adults","Cognitive training combined with anodal tDCS in older adults improves prefrontal white matter microstructure and increases functional connectivity, leading to improved performance on transfer tasks.","D. Antonenko, A. Fromm, F. Thams, U. Grittner, M. Meinzer, A. Flöel",2023,45,"The combination of repeated behavioral training with transcranial direct current stimulation (tDCS) holds promise to exert beneficial effects on brain function beyond the trained task. However, little is known about the underlying mechanisms. We performed a monocenter, single-blind randomized, placebo-controlled trial comparing cognitive training to concurrent anodal tDCS (target intervention) with cognitive training to concurrent sham tDCS (control intervention), registered at ClinicalTrial.gov (Identifier NCT03838211). The primary outcome (performance in trained task) and secondary behavioral outcomes (performance on transfer tasks) were reported elsewhere. Here, underlying mechanisms were addressed by pre-specified analyses of multimodal magnetic resonance imaging before and after a three-week executive function training with prefrontal anodal tDCS in 48 older adults. Results demonstrate that training combined with active tDCS modulated prefrontal white matter microstructure which predicted individual transfer task performance gain. Training-plus-tDCS also resulted in microstructural grey matter alterations at the stimulation site, and increased prefrontal functional connectivity. We provide insight into the mechanisms underlying neuromodulatory interventions, suggesting tDCS-induced changes in fiber organization and myelin formation, glia-related and synaptic processes in the target region, and synchronization within targeted functional networks. These findings advance the mechanistic understanding of neural tDCS effects, thereby contributing to more targeted neural network modulation in future experimental and translation tDCS applications.","rct","Nature Communications","1","10.1038/s41467-023-38910-x","https://consensus.app/papers/microstructural-and-functional-plasticity-following-antonenko-fromm/22f6316647e75b398b31b180011a9ceb/"
"The moderating effects of sex, age, and education on the outcome of combined cognitive training and transcranial electrical stimulation in older adults","Combining cognitive training with transcranial electrical stimulation improves cognition in older adults, with older participants benefiting more from tDCS and younger participants benefiting more from tACS.","C. Krebs, J. Peter, Esther Brill, S. Klöppel, A. Brem",2023,6,"Computerized cognitive training (CCT) has been shown to improve cognition in older adults via targeted exercises for single or multiple cognitive domains. Combining CCT with non-invasive brain stimulation is thought to be even more effective due to synergistic effects in the targeted brain areas and networks. However, little is known about the moderating effects of sex, age, and education on cognitive outcomes. Here, we investigated these factors in a randomized, double-blind study in which we administered CCT either combined with transcranial direct (tDCS), alternating (tACS) current stimulation or sham stimulation. 59 healthy older participants (mean age 71.7 ± 6.1) received either tDCS (2 mA), tACS (5 Hz), or sham stimulation over the left dorsolateral prefrontal cortex during the first 20 min of a CCT (10 sessions, 50 min, twice weekly). Before and after the complete cognitive intervention, a neuropsychological assessment was performed, and the test scores were summarized in a composite score. Our results showed a significant three-way interaction between age, years of education, and stimulation technique ( = 5.53, = 0.007), indicating that the oldest participants with more years of education particularly benefitted from tDCS compared to the sham group, while in the tACS group the youngest participants with less years of education benefit more from the stimulation. These results emphasize the importance of further investigating and taking into account sex, age, and education as moderating factors in the development of individualized stimulation protocols. ClinicalTrials.gov, identifier NCT03475446.","rct","Frontiers in Psychology","2","10.3389/fpsyg.2023.1243099","https://consensus.app/papers/the-moderating-effects-of-sex-age-and-education-on-the-krebs-peter/f96849993ee855178f5f98bcd2762b77/"
"Cognitive Impairment and Neurocognitive Profiles in Major Depression—A Clinical Perspective","Long-lasting cognitive deficits in major depression may impact memory, executive functions, attention, and processing speed, potentially influencing the development of neurodegenerative disorders.","Å. Hammar, E. Ronold, G. Rekkedal",2022,93,"Increasingly, studies have investigated cognitive functioning from the perspective of acute- to remitted phases of Major Depressive Disorder (MDD). Some cognitive deficits observed in the symptomatic phase persist in remission asor. The etiological origin and clinical consequences of the neurocognitive profiles reported in the literature are still unclear and may vary across populations. Deficits are suspected to influence the association between MDD and neurodegenerative disorders and could thus be of particular clinical consequence. The aim of this review is to describe the clinical neuropsychological profile in MDD and how it is related to research during the past decade on cognitive deficits in MDD from a state, trait, and scar perspective. This review, with a clinical perspective, investigates research from the past decade regarding cognitive functioning in MDD in a long-term perspective. We focus on the clinical manifestation of deficits, and the potential neurodegenerative consequences of the neurocognitive profile in MDD. Searches in Medline, PsycINFO and Embase were conducted targeting articles published between 2010 and 2020. Examination of the evidence for long-lasting neurocognitive deficits in major depression within the cognitive domains of Memory, Executive Functions, Attention, and Processing Speed was conducted and was interpreted in the context of the State, Scar and Trait hypotheses. Defining the neurocognitive profiles in MDD will have consequences for personalized evaluation and treatment of residual cognitive symptoms, and etiological understanding of mood disorders, and treatments could potentially reduce or delay the development of neurodegenerative disorders.","systematic review","Frontiers in Psychiatry","1","10.3389/fpsyt.2022.764374","https://consensus.app/papers/cognitive-impairment-and-neurocognitive-profiles-in-hammar-ronold/0aedd219a273594b8e14e2c2dbac907a/"
"The case for metacognitive reflection: a theory integrative review with implications for medical education","Metacognitive reflection involves heightened internal observation, awareness, monitoring, and regulation of knowledge, experiences, and emotions, enhancing perspectives and decisions in lifelong learning.","Jerusalem Merkebu, M. Veen, Shera Hosseini, L. Varpio",2024,26,"The concepts of metacognitive reflection, reflection, and metacognition are distinct but have undergone shifts in meaning as they migrated into medical education. Conceptual clarity is essential to the construction of the knowledge base of medical education and its educational interventions. We conducted a theoretical integrative review across diverse bodies of literature with the goal of understanding what metacognitive reflection is. We searched PubMed, Embase, CINAHL, PsychInfo, and Web of Science databases, including all peer-reviewed research articles and theoretical papers as well as book chapters that addressed the topic, with no limitations for date, language, or location. A total of 733 articles were identified and 87 were chosen after careful review and application of exclusion criteria. The work of conceptually and empirically delineating metacognitive reflection has begun. Contributions have been made to root metacognitive reflection in the concept of metacognition and moving beyond it to engage in cycles of reflection. Other work has underscored its affective component, transformational nature, and contextual factors. Despite this merging of threads to develop a richer conceptualization, a theory of how metacognitive reflection works is elusive. Debates address whether metacognition drives reflection or vice versa. It has also been suggested that learners evolve along on a continuum from thinking, to task-related reflection, to self-reflection, and finally to metacognitive reflection. Based on prior theory and research, as well as the findings of this review, we propose the following conceptualization: Metacognitive reflection involves heightened internal observation, awareness, monitoring, and regulation of our own knowledge, experiences, and emotions by questioning and examining cognition and emotional processes to continually refine and enhance our perspectives and decisions while thoughtfully accounting for context. We argue that metacognitive reflection brings a shift in perspective and can support valuable reconceptualization for lifelong learning.","systematic review","Advances in Health Sciences Education","1","10.1007/s10459-023-10310-2","https://consensus.app/papers/the-case-for-metacognitive-reflection-a-theory-merkebu-veen/2e96d121f4e85aa0aa30fd721170708e/"
"Eight-week high intensity jump training does not change neural correlates of executive functions and emotion regulation in young adults.","High intensity jump training does not improve executive functions or emotion regulation in healthy young adults.","L. A. Wallenwein, Stephanie N. L. Schmidt, Philipp Barzyk, M. Bieleke, Julia Schüler, Markus Gruber, Daniela Mier",2025,0,"Exercise can positively impact cognitive abilities. However, studies assessing the impact of exercise on related constructs, such as emotion regulation, are missing. Further, little is known about the effects of exercise on cognition and accompanying changes in neural activation in healthy young adults. In this randomized controlled trial, we tested the effect of a chronic exercise intervention with an extensive set of tasks probing executive functioning and emotion regulation in fMRI. University students were either assigned to an 8-week high intensity low volume jump training intervention or to a control group. Physical fitness measurements and fMRI-scans during working memory, task switching, response inhibition, and cognitive reappraisal of 58 participants were analyzed. The training intervention resulted in an expected improvement in jump performance but not in aerobic capacity. Moreover, the training did not improve executive functioning or emotion regulation performance. While we found strong fronto-parietal brain activation over both timepoints, the training resulted only in insubstantial changes. Likewise, individual changes in aerobic capacity and jump performance were not related to improvements in cognitive performance or changes in brain activation. In conclusion, our study does not support positive effects of exercise interventions on executive functions or emotion regulation in healthy young adults.","rct","Cerebral cortex","1","10.1093/cercor/bhaf228","https://consensus.app/papers/eightweek-high-intensity-jump-training-does-not-change-wallenwein-schmidt/5df10cfa3f6c5f3682410a0426229281/"
"Effects of technology-enhanced physical activity on brain and mental health in youth: An umbrella review of meta-analyses","Technology-enhanced physical activity interventions with immersive, interactive, and biofeedback features significantly improve mental health and enhance executive and cognitive function in youth.","Zi-Qi Wang, Si-Yu Hong, Zi-Xuan Jia, Yi Zhang, Sha-Sha Ma, Xian-Gui Bu, Wenjun Wang",2025,0,"Physical activity (PA) is a key contributor to the neurocognitive and psychological development of children and adolescents. With the rapid integration of digital technologies in educational and recreational contexts, technology-enhanced PA (TEPA) interventions have emerged as promising tools for promoting mental and cognitive health. However, the effectiveness of various TEPA modalities-such as virtual reality (VR), mobile applications, and biofeedback systems-remains unclear. Prior findings are fragmented across systematic reviews with inconsistent methodologies. This umbrella review was conducted to synthesize current evidence and evaluate whether specific TEPA modalities yield differential benefits. We hypothesized that TEPA interventions with immersive and self-regulatory features provide greater enhancements in executive function (EF), cognitive function (CF), and mental health (MH) than passive or minimally interactive formats. To determine the effects of TEPA interventions and modality-specific characteristics on EF, CF, and MH outcomes in children and adolescents. An umbrella review of systematic reviews and meta-analyses was conducted in accordance with Preferred Reporting Items for Systematic Reviews and Meta-Analyses 2020 guidelines. Five databases (PubMed, Web of Science, EMBASE, EBSCOhost, and Cochrane Library) were searched up to March 2025. Eligible reviews included participants aged ≤ 18 years, assessed TEPA interventions, and reported EF, CF, or MH outcomes. Methodological quality was assessed using A Measurement Tool to Assess Systematic Reviews 2. Data synthesis was stratified by intervention modality, and heterogeneity was evaluated using the² statistic. A total of 11 systematic reviews and meta-analyses were included. Interventions using VR (2/2), game-based formats (2/2), biofeedback (2/2), and multicomponent programs (1/1) showed consistent evidence of improvements in EF and MH (, EF: 6.92 ± 3.863.61 ± 1.67,< 0.001). App-based interventions (3/3) demonstrated mixed or modest effects, while augmented reality-based formats showed limited efficacy. MH outcomes were most frequently improved (9/11 reviews), followed by EF (6/11 reviews) and CF (5/11 reviews). Heterogeneity ranged from moderate to high (² = 42%-78%) across modalities. TEPA significantly improves MH and selectively enhances executive and CF in youth. Immersive, interactive, and biofeedback-driven modalities are particularly effective.","systematic review","World Journal of Psychiatry","","10.5498/wjp.v15.i9.108847","https://consensus.app/papers/effects-of-technologyenhanced-physical-activity-on-brain-wang-hong/4d070110d7e055a8aa5cf807fb7e18d9/"
